card_number,name,team,designations
M-1,Baxter,Arizona Diamondbacks,
M-2,Blooper,Atlanta Braves,
M-3,Mascot,Baltimore Orioles,
M-4,Wally the Green Monster,Boston Red Sox,
M-5,Clark,Chicago Cubs,
M-6,Mascot,Chicago White Sox,
M-7,Mr. Red,Cincinnati Reds,
M-8,Slider,Cleveland Guardians,
M-9,Dinger,Colorado Rockies,
M-10,Paws,Detroit Tigers,
M-11,Orbit,Houston Astros,
M-12,Sluggerrr,Kansas City Royals,
M-13,Mrs. Met,New York Mets,
M-14,Bernie Brewer,Milwaukee Brewers,
M-15,TC Bear,Minnesota Twins,
M-16,Mr. Met,New York Mets,
M-17,Mascot,Athletics,
M-18,Phillie Phanatic,Philadelphia Phillies,
M-19,Pirate Parrot,Pittsburgh Pirates,
M-20,Swinging Friar,San Diego Padres,
M-21,Mariner Moose,Seattle Mariners,
M-22,Fredbird,St. Louis Cardinals,
M-23,Rosie Red,Cincinnati Reds,
M-24,Rangers Captain,Texas Rangers,
M-25,Screech,Washington Nationals,
