card_number,name,team,designations
GD-1,Mookie Betts,Los Angeles Dodgers,
GD-2,Shohei Ohtani,Los Angeles Dodgers,
GD-3,James Wood,Washington Nationals,RC
GD-4,Mike Trout,Angels,
GD-5,Bryce Harper,Philadelphia Phillies,
GD-6,Aaron Judge,New York Yankees,
GD-7,Elly De La Cruz,Cincinnati Reds,
GD-8,Paul Skenes,Pittsburgh Pirates,
GD-9,Ronald Acuña Jr.,Atlanta Braves,
GD-10,Vladimir Guerrero Jr.,Toronto Blue Jays,
GD-11,Juan Soto,New York Yankees,
GD-12,Jarren Duran,Boston Red Sox,
GD-13,Julio Rodríguez,Seattle Mariners,
GD-14,Manny Machado,San Diego Padres,
GD-15,Pete Alonso,New York Mets,
GD-16,Hunter Greene,Cincinnati Reds,
GD-17,CJ Abrams,Washington Nationals,
GD-18,Bobby Witt Jr.,Kansas City Royals,
GD-19,José Ramírez,Cleveland Guardians,
GD-20,Gunnar Henderson,Baltimore Orioles,
GD-21,Jazz Chisholm Jr.,New York Yankees,
GD-22,Randy Arozarena,Seattle Mariners,
GD-23,Corbin Carroll,Arizona Diamondbacks,
GD-24,Lawrence Butler,Oakland Athletics,
GD-25,Francisco Lindor,New York Mets,
