card_number,name,team,designations
90ASR-AB,Alec Bohm,Philadelphia Phillies,
90ASR-AJ,Aaron Judge,New York Yankees,
90ASR-AP,Albert Pujols,St. Louis Cardinals,
90ASR-AR,Austin Riley,Atlanta Braves,
90ASR-BH,Bryce Harper,Philadelphia Phillies,
90ASR-BW,Bobby Witt Jr.,Kansas City Royals,
90ASR-CC,Carlos Correa,Minnesota Twins,
90ASR-CCA,Corbin Carroll,Arizona Diamondbacks,
90ASR-CJ,Chipper Jones,Atlanta Braves,
90ASR-CR,Cal Ripken Jr.,Baltimore Orioles,
90ASR-CY,Christian Yelich,Milwaukee Brewers,
90ASR-DJ,Derek Jeter,New York Yankees,
90ASR-DO,David Ortiz,Boston Red Sox,
90ASR-ED,Elly De La Cruz,Cincinnati Reds,
90ASR-FF,Freddie Freeman,Los Angeles Dodgers,
90ASR-FL,Francisco Lindor,New York Mets,
90ASR-FT,Fernando Tatis Jr.,San Diego Padres,
90ASR-FTH,Frank Thomas,Chicago White Sox,
90ASR-GC,Gerrit Cole,New York Yankees,
90ASR-GH,Gunnar Henderson,Baltimore Orioles,
90ASR-I,Ichiro,Seattle Mariners,
90ASR-JD,Jarren Duran,Boston Red Sox,
90ASR-JR,José Ramírez,Cleveland Guardians,
90ASR-JRO,Julio Rodríguez,Seattle Mariners,
90ASR-KG,Ken Griffey Jr.,Seattle Mariners,
90ASR-KP,Kirby Puckett,Minnesota Twins,
90ASR-MB,Mookie Betts,Los Angeles Dodgers,
90ASR-MC,Miguel Cabrera,Detroit Tigers,
90ASR-MM,Manny Machado,San Diego Padres,
90ASR-MO,Matt Olson,Atlanta Braves,
90ASR-MP,Mike Piazza,New York Mets,
90ASR-MT,Mike Trout,Angels,
90ASR-PA,Pete Alonso,New York Mets,
90ASR-PS,Paul Skenes,Pittsburgh Pirates,
90ASR-RA,Ronald Acuña Jr.,Atlanta Braves,
90ASR-RD,Rafael Devers,Boston Red Sox,
90ASR-SI,Shota Imanaga,Chicago Cubs,
90ASR-SS,Sammy Sosa,Chicago Cubs,
90ASR-SST,Spencer Strider,Atlanta Braves,
90ASR-TG,Tony Gwynn,San Diego Padres,
90ASR-TT,Trea Turner,Philadelphia Phillies,
90ASR-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
90ASR-XB,Xander Bogaerts,San Diego Padres,
90ASR-YA,Yordan Alvarez,Houston Astros,
