card_number,name,team,designations
49,Christian Yelich,Milwaukee Brewers,
65,Gunnar Henderson,Baltimore Orioles,
74,Dylan Crews,Washington Nationals,RC
77,José Ramírez,Cleveland Guardians,
78,Corbin Carroll,Arizona Diamondbacks,
101,Nolan Arenado,St. Louis Cardinals,
125,Jackson Merrill,San Diego Padres,
145,Matt Olson,Atlanta Braves,
163,Vladimir Guerrero Jr.,Toronto Blue Jays,
181,James Wood,Washington Nationals,RC
185,Jazz Chisholm Jr.,New York Yankees,
189,Luis Robert Jr.,Chicago White Sox,
200,Mike Trout,Angels,
207,Ronald Acuña Jr.,Atlanta Braves,
221,Matt Chapman,San Francisco Giants,
239,Freddie Freeman,Los Angeles Dodgers,
244,Yordan Alvarez,Houston Astros,
250,Bryce Harper,Philadelphia Phillies,
260,Jose Altuve,Houston Astros,
266,Julio Rodríguez,Seattle Mariners,
277,Jung HOO Lee,San Francisco Giants,
300,Aaron Judge,New York Yankees,
303,Dansby Swanson,Chicago Cubs,
314,Jacob Wilson,Athletics,RC
317,Brooks Lee,Minnesota Twins,RC
332,Riley Greene,Detroit Tigers,
337,Ben Rice,New York Yankees,RC
350,Francisco Lindor,New York Mets,
364,Ozzie Albies,Atlanta Braves,
379,Shane Bieber,Cleveland Guardians,
385,Joe Musgrove,San Diego Padres,
400,Shohei Ohtani,Los Angeles Dodgers,
405,Kris Bryant,Colorado Rockies,
430,Will Wagner,Toronto Blue Jays,RC
450,Trea Turner,Philadelphia Phillies,
454,Aaron Nola,Philadelphia Phillies,
455,Wyatt Langford,Texas Rangers,
457,Seiya Suzuki,Chicago Cubs,
463,Thomas Saggese,St. Louis Cardinals,RC
468,George Kirby,Seattle Mariners,
472,Willson Contreras,St. Louis Cardinals,
473,Shota Imanaga,Chicago Cubs,
474,Bo Bichette,Toronto Blue Jays,
477,Junior Caminero,Tampa Bay Rays,
490,Jackson Jobe,Detroit Tigers,RC
508,Salvador Perez,Kansas City Royals,
524,Luisangel Acuña,New York Mets,RC
535,Leo Jiménez,Toronto Blue Jays,RC
550,Pete Alonso,New York Mets,
561,Paul Goldschmidt,New York Yankees,
569,Kodai Senga,New York Mets,
579,Spencer Strider,Atlanta Braves,
583,Alex Bregman,Boston Red Sox,
587,Jarren Duran,Boston Red Sox,
590,Jasson Domínguez,New York Yankees,
591,Austin Wells,New York Yankees,
600,Fernando Tatis Jr.,San Diego Padres,
603,Cal Raleigh,Seattle Mariners,
625,J.T. Realmuto,Philadelphia Phillies,
638,Bryan Reynolds,Pittsburgh Pirates,
650,Adley Rutschman,Baltimore Orioles,
659,Nick Yorke,Pittsburgh Pirates,RC
662,Pablo López,Minnesota Twins,
682,Steven Kwan,Cleveland Guardians,
699,Hayden Birdsong,San Francisco Giants,RC
