card_number,name,team,designations
1,Shohei Ohtani,Angels,
4,Lou Gehrig,New York Yankees,
23,Derek Jeter,New York Yankees,
27,Mike Trout,Angels,
41,Clayton Kershaw,Los Angeles Dodgers,
42,Jackie Robinson,Brooklyn Dodgers,
49,Babe Ruth,New York Yankees,
50,Mookie Betts,Los Angeles Dodgers,
51,Nolan Ryan,Houston Astros,
94,Cal Ripken Jr.,Baltimore Orioles,
99,Aaron Judge,New York Yankees,
100,Fernando Tatis Jr.,San Diego Padres,
103,Willie Mays,San Francisco Giants,
150,Juan Soto,Washington Nationals,
174,Ted Williams,Boston Red Sox,
185,Ken Griffey Jr.,Seattle Mariners,
200,Ronald Acuña Jr.,Atlanta Braves,
215,Wander Franco,Tampa Bay Rays,
225,Stan Musial,St. Louis Cardinals,
250,Bryce Harper,Philadelphia Phillies,
300,Vladimir Guerrero Jr.,Toronto Blue Jays,
315,Pete Alonso,New York Mets,
330,Jacob deGrom,New York Mets,
