card_number,name,team,designations
GLG-1,Hank Aaron,Milwaukee Braves,
GLG-2,Jackie Robinson,Brooklyn Dodgers,
GLG-3,Don Mattingly,New York Yankees,
GLG-4,Cal Ripken Jr.,Baltimore Orioles,
GLG-5,Babe Ruth,New York Yankees,
GLG-6,Ted Williams,Boston Red Sox,
GLG-7,Ty Cobb,Detroit Tigers,
GLG-8,Lou Gehrig,New York Yankees,
GLG-9,Sandy Koufax,Los Angeles Dodgers,
GLG-10,Bob Gibson,St. Louis Cardinals,
GLG-11,Roberto Clemente,Pittsburgh Pirates,
GLG-12,Nolan Ryan,Houston Astros,
GLG-13,George Brett,Kansas City Royals,
GLG-14,Max Scherzer,Washington Nationals,
GLG-15,Pedro Martinez,Los Angeles Dodgers,
GLG-16,Chipper Jones,Atlanta Braves,
GLG-17,Wade Boggs,Boston Red Sox,
GLG-18,Derek Jeter,New York Yankees,
GLG-19,Carl Yastrzemski,Boston Red Sox,
GLG-20,Al Kaline,Detroit Tigers,
GLG-21,David Ortiz,Boston Red Sox,
GLG-22,Vladimir Guerrero,Montréal Expos,
GLG-23,Bo Jackson,Kansas City Royals,
GLG-24,Jose Altuve,Houston Astros,
GLG-25,Mike Piazza,Los Angeles Dodgers,
GLG-26,Aaron Judge,New York Yankees,
GLG-27,Gleyber Torres,New York Yankees,
GLG-28,Mookie Betts,Boston Red Sox,
GLG-29,Ronald Acuña Jr.,Atlanta Braves,
GLG-30,Yadier Molina,St. Louis Cardinals,
