card_number,name,team,designations
FF-1,Hank Aaron,Atlanta Braves,
FF-2,Randy Johnson,Arizona Diamondbacks,
FF-3,Mike Trout,Angels,
FF-4,Cal Ripken Jr.,Baltimore Orioles,
FF-5,Ted Williams,Boston Red Sox,
FF-6,Ernie Banks,Chicago Cubs,
FF-7,Frank Thomas,Chicago White Sox,
FF-8,Johnny Bench,Cincinnati Reds,
FF-9,Bob Feller,Cleveland Indians,
FF-10,Todd Helton,Colorado Rockies,
FF-11,Al Kaline,Detroit Tigers,
FF-12,Jose Altuve,Houston Astros,
FF-13,George Brett,Kansas City Royals,
FF-14,Sandy Koufax,Los Angeles Dodgers,
FF-15,Giancarlo Stanton,Miami Marlins,
FF-16,Robin Yount,Milwaukee Brewers,
FF-17,Harmon Killebrew,Minnesota Twins,
FF-18,Mike Piazza,New York Mets,
FF-19,Babe Ruth,New York Yankees,
FF-20,Rickey Henderson,Oakland Athletics,
FF-21,Steve Carlton,Philadelphia Phillies,
FF-22,Roberto Clemente,Pittsburgh Pirates,
FF-23,Tony Gwynn,San Diego Padres,
FF-24,Buster Posey,San Francisco Giants,
FF-25,Nolan Ryan,Texas Rangers,
FF-26,Ken Griffey Jr.,Seattle Mariners,
FF-27,Stan Musial,St. Louis Cardinals,
FF-28,Roberto Alomar,Toronto Blue Jays,
FF-29,Max Scherzer,Washington Nationals,
FF-30,Evan Longoria,Tampa Bay Rays,
