card_number,name,team,designations
T84-1,Don Mattingly,New York Yankees,
T84-2,Juan Soto,Washington Nationals,
T84-3,Trea Turner,Washington Nationals,
T84-4,Rhys Hoskins,Philadelphia Phillies,
T84-5,Javier Baez,Chicago Cubs,
T84-6,Carlos Santana,Philadelphia Phillies,
T84-7,Jake Bauers,Tampa Bay Rays,RC
T84-8,Max Scherzer,Washington Nationals,
T84-9,Vladimir Guerrero,Montreal Expos,
T84-10,J.T. Realmuto,Miami Marlins,
T84-11,Luis Urias,San Diego Padres,RC
T84-12,Trevor Hoffman,San Diego Padres,
T84-13,Luke Weaver,St. Louis Cardinals,
T84-14,Paul Goldschmidt,Arizona Diamondbacks,
T84-15,Joey Votto,Cincinnati Reds,
T84-16,Whit Merrifield,Kansas City Royals,
T84-17,Bob Gibson,St. Louis Cardinals,
T84-18,Gleyber Torres,New York Yankees,
T84-19,Ronald Acuña Jr.,Atlanta Braves,
T84-20,Mookie Betts,Boston Red Sox,
T84-21,Andrew Benintendi,Boston Red Sox,
T84-22,Jose Altuve,Houston Astros,
T84-23,Derek Jeter,New York Yankees,
T84-24,Wade Boggs,Boston Red Sox,
T84-25,Nick Williams,Philadelphia Phillies,
T84-26,Luis Severino,New York Yankees,
T84-27,Chris Sale,Boston Red Sox,
T84-28,Ramon Laureano,Oakland Athletics,RC
T84-29,Pedro Martinez,Boston Red Sox,
T84-30,Frank Thomas,Chicago White Sox,
T84-31,Will Clark,San Francisco Giants,
T84-32,Robin Yount,Milwaukee Brewers,
T84-33,Dee Gordon,Seattle Mariners,
T84-34,Cody Bellinger,Los Angeles Dodgers,
T84-35,Ivan Rodriguez,Texas Rangers,
T84-36,Jacob deGrom,New York Mets,
T84-37,Touki Toussaint,Atlanta Braves,RC
T84-38,Charlie Blackmon,Colorado Rockies,
T84-39,Anthony Rizzo,Chicago Cubs,
T84-40,Blake Snell,Tampa Bay Rays,
T84-41,Mike Trout,Angels,
T84-42,Clayton Kershaw,Los Angeles Dodgers,
T84-43,Mike Piazza,New York Mets,
T84-44,Kris Bryant,Chicago Cubs,
T84-45,Zack Greinke,Arizona Diamondbacks,
T84-46,Kyle Seager,Seattle Mariners,
T84-47,Trey Mancini,Baltimore Orioles,
T84-48,Eric Thames,Milwaukee Brewers,
T84-49,Dennis Eckersley,Oakland Athletics,
T84-50,Kyle Tucker,Houston Astros,RC
T84-51,Matt Chapman,Oakland Athletics,
T84-52,Ozzie Albies,Atlanta Braves,
T84-53,Joey Gallo,Texas Rangers,
T84-54,Dale Murphy,Atlanta Braves,
T84-55,Matt Olson,Oakland Athletics,
T84-56,Starling Marte,Pittsburgh Pirates,
T84-57,Roberto Alomar,Toronto Blue Jays,
T84-58,Justin Verlander,Houston Astros,
T84-59,Adrian Beltre,Texas Rangers,
T84-60,Eric Hosmer,San Diego Padres,
T84-61,Mark McGwire,Oakland Athletics,
T84-62,Tom Glavine,Atlanta Braves,
T84-63,Eddie Rosario,Minnesota Twins,
T84-64,Christian Yelich,Milwaukee Brewers,
T84-65,Steve Carlton,Philadelphia Phillies,
T84-66,Jose Ramirez,Cleveland Indians,
T84-67,Buster Posey,San Francisco Giants,
T84-68,Jesus Aguilar,Milwaukee Brewers,
T84-69,Shohei Ohtani,Angels,
T84-70,Albert Pujols,Angels,
T84-71,Nolan Arenado,Colorado Rockies,
T84-72,Matt Carpenter,St. Louis Cardinals,
T84-73,Ozzie Smith,St. Louis Cardinals,
T84-74,Aaron Nola,Philadelphia Phillies,
T84-75,Bo Jackson,Kansas City Royals,
T84-76,Willie McCovey,San Francisco Giants,
T84-77,Jose Abreu,Chicago White Sox,
T84-78,Ryan O'Hearn,Kansas City Royals,RC
T84-79,Gary Sanchez,New York Yankees,
T84-80,Jeff McNeil,New York Mets,RC
T84-81,Kolby Allard,Atlanta Braves,RC
T84-82,Yadier Molina,St. Louis Cardinals,
T84-83,Travis Shaw,Milwaukee Brewers,
T84-84,Jonathan Loaisiga,New York Yankees,RC
T84-85,Bert Blyleven,Minnesota Twins,
T84-86,Jose Berrios,Minnesota Twins,
T84-87,Wil Myers,San Diego Padres,
T84-88,Brian Anderson,Miami Marlins,
T84-89,Francisco Lindor,Cleveland Indians,
T84-90,Noah Syndergaard,New York Mets,
T84-91,Miles Mikolas,St. Louis Cardinals,
T84-92,Carlos Correa,Houston Astros,
T84-93,Mitch Haniger,Seattle Mariners,
T84-94,Corey Seager,Los Angeles Dodgers,
T84-95,Khris Davis,Oakland Athletics,
T84-96,Nolan Ryan,Houston Astros,
T84-97,Chance Adams,New York Yankees,RC
T84-98,David Ortiz,Boston Red Sox,
T84-99,Trevor Bauer,Cleveland Indians,
T84-100,Aaron Judge,New York Yankees,
