card_number,name,team,designations
84AS-AB,Alex Bregman,Houston Astros,
84AS-AD,Andre Dawson,Montréal Expos,
84AS-AJ,Aaron Judge,New York Yankees,
84AS-BH,Bryce Harper,Philadelphia Phillies,
84AS-BJ,Bo Jackson,Kansas City Royals,
84AS-CB,Charlie Blackmon,Colorado Rockies,
84AS-CF,Carlton Fisk,Chicago White Sox,
84AS-CR,Cal Ripken Jr.,Baltimore Orioles,
84AS-CS,Chris Sale,Boston Red Sox,
84AS-CY,Christian Yelich,Milwaukee Brewers,
84AS-CYA,Carl Yastrzemski,Boston Red Sox,
84AS-DG,Dwight Gooden,New York Mets,
84AS-DJ,Derek Jeter,New York Yankees,
84AS-DM,Dale Murphy,Atlanta Braves,
84AS-DMA,Don Mattingly,New York Yankees,
84AS-DS,Darryl Strawberry,New York Mets,
84AS-DW,Dave Winfield,New York Yankees,
84AS-FF,Freddie Freeman,Atlanta Braves,
84AS-FL,Francisco Lindor,Cleveland Indians,
84AS-HM,Hideki Matsui,New York Yankees,
84AS-I,Ichiro,Seattle Mariners,
84AS-JA,Jose Altuve,Houston Astros,
84AS-JB,Javier Baez,Chicago Cubs,
84AS-JBE,Johnny Bench,Cincinnati Reds,
84AS-JD,Jacob deGrom,New York Mets,
84AS-JM,J.D. Martinez,Boston Red Sox,
84AS-JV,Joey Votto,Cincinnati Reds,
84AS-KG,Ken Griffey Jr.,Seattle Mariners,
84AS-LS,Luis Severino,New York Yankees,
84AS-MAC,Mark McGwire,Oakland Athletics,
84AS-MB,Mookie Betts,Boston Red Sox,
84AS-MM,Manny Machado,San Diego Padres,
84AS-MS,Max Scherzer,Washington Nationals,
84AS-MT,Mike Trout,Angels,
84AS-OA,Ozzie Albies,Atlanta Braves,
84AS-OS,Ozzie Smith,St. Louis Cardinals,
84AS-PG,Paul Goldschmidt,St. Louis Cardinals,
84AS-RC,Rod Carew,California Angels,
84AS-RCL,Roger Clemens,Boston Red Sox,
84AS-RH,Rickey Henderson,Oakland Athletics,
84AS-RJ,Reggie Jackson,California Angels,
84AS-RS,Ryne Sandberg,Chicago Cubs,
84AS-RY,Robin Yount,Milwaukee Brewers,
84AS-TG,Tony Gwynn,San Diego Padres,
84AS-TGL,Tom Glavine,Atlanta Braves,
84AS-TS,Trevor Story,Colorado Rockies,
84AS-WB,Wade Boggs,Boston Red Sox,
84AS-WC,Willson Contreras,Chicago Cubs,
84AS-WCL,Will Clark,San Francisco Giants,
84AS-YM,Yadier Molina,St. Louis Cardinals,
AJ-1,Aaron Judge,New York Yankees,
AJ-2,Aaron Judge,New York Yankees,
AJ-3,Aaron Judge,New York Yankees,
AJ-4,Aaron Judge,New York Yankees,
AJ-5,Aaron Judge,New York Yankees,
AJ-6,Aaron Judge,New York Yankees,
AJ-7,Aaron Judge,New York Yankees,
AJ-8,Aaron Judge,New York Yankees,
AJ-9,Aaron Judge,New York Yankees,
AJ-10,Aaron Judge,New York Yankees,
AJ-11,Aaron Judge,New York Yankees,
AJ-12,Aaron Judge,New York Yankees,
AJ-13,Aaron Judge,New York Yankees,
AJ-14,Aaron Judge,New York Yankees,
AJ-15,Aaron Judge,New York Yankees,
AJ-16,Aaron Judge,New York Yankees,
AJ-17,Aaron Judge,New York Yankees,
AJ-18,Aaron Judge,New York Yankees,
AJ-19,Aaron Judge,New York Yankees,
AJ-20,Aaron Judge,New York Yankees,
AJ-21,Aaron Judge,New York Yankees,
AJ-22,Aaron Judge,New York Yankees,
AJ-23,Aaron Judge,New York Yankees,
AJ-24,Aaron Judge,New York Yankees,
AJ-25,Aaron Judge,New York Yankees,
AJ-26,Aaron Judge,New York Yankees,
AJ-27,Aaron Judge,New York Yankees,
AJ-28,Aaron Judge,New York Yankees,
AJ-29,Aaron Judge,New York Yankees,
AJ-30,Aaron Judge,New York Yankees,
MB-1,Mookie Betts,Boston Red Sox,
MB-2,Mookie Betts,Boston Red Sox,
MB-3,Mookie Betts,Boston Red Sox,
MB-4,Mookie Betts,Boston Red Sox,
MB-5,Mookie Betts,Boston Red Sox,
MB-6,Mookie Betts,Boston Red Sox,
MB-7,Mookie Betts,Boston Red Sox,
MB-8,Mookie Betts,Boston Red Sox,
MB-9,Mookie Betts,Boston Red Sox,
MB-10,Mookie Betts,Boston Red Sox,
MB-11,Mookie Betts,Boston Red Sox,
MB-12,Mookie Betts,Boston Red Sox,
MB-13,Mookie Betts,Boston Red Sox,
MB-14,Mookie Betts,Boston Red Sox,
MB-15,Mookie Betts,Boston Red Sox,
MB-16,Mookie Betts,Boston Red Sox,
MB-17,Mookie Betts,Boston Red Sox,
MB-18,Mookie Betts,Boston Red Sox,
MB-19,Mookie Betts,Boston Red Sox,
MB-20,Mookie Betts,Boston Red Sox,
MB-21,Mookie Betts,Boston Red Sox,
MB-22,Mookie Betts,Boston Red Sox,
MB-23,Mookie Betts,Boston Red Sox,
MB-24,Mookie Betts,Boston Red Sox,
MB-25,Mookie Betts,Boston Red Sox,
MB-26,Mookie Betts,Boston Red Sox,
MB-27,Mookie Betts,Boston Red Sox,
MB-28,Mookie Betts,Boston Red Sox,
MB-29,Mookie Betts,Boston Red Sox,
MB-30,Mookie Betts,Boston Red Sox,
