card_number,name,team,designations
SSB-1,Ronald Acuña Jr.,Atlanta Braves,
SSB-2,Mike Trout,Angels,
SSB-3,J.D. Martinez,Boston Red Sox,
SSB-4,Justin Verlander,Houston Astros,
SSB-5,Luis Severino,New York Yankees,
SSB-6,Edwin Encarnacion,Cleveland Indians,
SSB-7,Christian Yelich,Milwaukee Brewers,
SSB-8,Xander Bogaerts,Boston Red Sox,
SSB-9,Eric Hosmer,San Diego Padres,
SSB-10,Charlie Blackmon,Colorado Rockies,
SSB-11,Rafael Devers,Boston Red Sox,
SSB-12,Trea Turner,Washington Nationals,
SSB-13,Gary Sanchez,New York Yankees,
SSB-14,Kris Bryant,Chicago Cubs,
SSB-15,Mookie Betts,Boston Red Sox,
SSB-16,Michael Conforto,New York Mets,
SSB-17,Nolan Arenado,Colorado Rockies,
SSB-18,Paul Goldschmidt,Arizona Diamondbacks,
SSB-19,Bryce Harper,Washington Nationals,
SSB-20,Justin Upton,Angels,
SSB-21,Francisco Lindor,Cleveland Indians,
SSB-22,Eddie Rosario,Minnesota Twins,
SSB-23,Gerrit Cole,Houston Astros,
SSB-24,Eugenio Suarez,Cincinnati Reds,
SSB-25,Joey Gallo,Texas Rangers,
SSB-26,Andrew Benintendi,Boston Red Sox,
SSB-27,Jose Berrios,Minnesota Twins,
SSB-28,Rhys Hoskins,Philadelphia Phillies,
SSB-29,Blake Snell,Tampa Bay Rays,
SSB-30,Miguel Andujar,New York Yankees,
SSB-31,Shohei Ohtani,Angels,
SSB-32,Matt Carpenter,St. Louis Cardinals,
SSB-33,Anthony Rizzo,Chicago Cubs,
SSB-34,Corey Seager,Los Angeles Dodgers,
SSB-35,Adrian Beltre,Texas Rangers,
SSB-36,Whit Merrifield,Kansas City Royals,
SSB-37,Alex Bregman,Houston Astros,
SSB-38,Max Scherzer,Washington Nationals,
SSB-39,Nicholas Castellanos,Detroit Tigers,
SSB-40,Adam Jones,Baltimore Orioles,
SSB-41,Stephen Strasburg,Washington Nationals,
SSB-42,Scooter Gennett,Cincinnati Reds,
SSB-43,Manny Machado,Los Angeles Dodgers,
SSB-44,Lorenzo Cain,Milwaukee Brewers,
SSB-45,Wil Myers,San Diego Padres,
SSB-46,Javier Baez,Chicago Cubs,
SSB-47,Khris Davis,Oakland Athletics,
SSB-48,Giancarlo Stanton,New York Yankees,
SSB-49,Starling Marte,Pittsburgh Pirates,
SSB-50,Carlos Correa,Houston Astros,
SSB-51,Aaron Nola,Philadelphia Phillies,
SSB-52,Yoan Moncada,Chicago White Sox,
SSB-53,Mitch Haniger,Seattle Mariners,
SSB-54,Dee Gordon,Seattle Mariners,
SSB-55,Jose Abreu,Chicago White Sox,
SSB-56,Juan Soto,Washington Nationals,
SSB-57,Jose Altuve,Houston Astros,
SSB-58,Zack Greinke,Arizona Diamondbacks,
SSB-59,Michael Kopech,Chicago White Sox,RC
SSB-60,Miguel Cabrera,Detroit Tigers,
SSB-61,Felix Hernandez,Seattle Mariners,
SSB-62,Jacob deGrom,New York Mets,
SSB-63,Ozzie Albies,Atlanta Braves,
SSB-64,Joey Votto,Cincinnati Reds,
SSB-65,Salvador Perez,Kansas City Royals,
SSB-66,Cody Bellinger,Los Angeles Dodgers,
SSB-67,Trey Mancini,Baltimore Orioles,
SSB-68,Clayton Kershaw,Los Angeles Dodgers,
SSB-69,Trevor Bauer,Cleveland Indians,
SSB-70,Jose Ramirez,Cleveland Indians,
SSB-71,Kyle Schwarber,Chicago Cubs,
SSB-72,Edwin Diaz,Seattle Mariners,
SSB-73,Justin Smoak,Toronto Blue Jays,
SSB-74,Yoenis Cespedes,New York Mets,
SSB-75,Andrew McCutchen,New York Yankees,
SSB-76,Matt Chapman,Oakland Athletics,
SSB-77,Corey Kluber,Cleveland Indians,
SSB-78,Freddie Freeman,Atlanta Braves,
SSB-79,Robinson Cano,Seattle Mariners,
SSB-80,Masahiro Tanaka,New York Yankees,
SSB-81,Paul DeJong,St. Louis Cardinals,
SSB-82,Yadier Molina,St. Louis Cardinals,
SSB-83,Gleyber Torres,New York Yankees,
SSB-84,Jon Lester,Chicago Cubs,
SSB-85,Marcell Ozuna,St. Louis Cardinals,
SSB-86,Ichiro,Seattle Mariners,
SSB-87,James Paxton,Seattle Mariners,
SSB-88,Josh Donaldson,Cleveland Indians,
SSB-89,Nelson Cruz,Seattle Mariners,
SSB-90,J.T. Realmuto,Miami Marlins,
SSB-91,Yu Darvish,Chicago Cubs,
SSB-92,Trevor Story,Colorado Rockies,
SSB-93,Albert Pujols,Angels,
SSB-94,Noah Syndergaard,New York Mets,
SSB-95,Aaron Judge,New York Yankees,
SSB-96,Daniel Murphy,Chicago Cubs,
SSB-97,Buster Posey,San Francisco Giants,
SSB-98,George Springer,Houston Astros,
SSB-99,Chris Sale,Boston Red Sox,
SSB-100,Kyle Tucker,Houston Astros,RC
