card_number,name,team,designations
GV-1,Bryce Harper / Gary Vaynerchuk,Philadelphia Phillies / ,
GV-2,Marcus Stroman / Gary Vaynerchuk,Toronto Blue Jays / ,
GV-3,Ian Kinsler / Gary Vaynerchuk,San Diego Padres / ,
GV-4,Hunter Pence / Gary Vaynerchuk,Texas Rangers / ,
GV-5,Jose Ramirez / Gary Vaynerchuk,Cleveland Indians / ,
GV-6,Alex Bregman / Gary Vaynerchuk,Houston Astros / ,
GV-7,Chris Iannetta / Gary Vaynerchuk,Colorado Rockies / ,
GV-8,Randy Johnson / Gary Vaynerchuk,Seattle Mariners / ,
GV-9,Derek Jeter / Gary Vaynerchuk,New York Yankees / ,
GV-10,Trevor May / Gary Vaynerchuk,Minnesota Twins / ,
