card_number,name,team,designations
GR-1,Nolan Ryan / Justin Verlander,Houston Astros / Houston Astros,
GR-2,Aaron Judge / Derek Jeter,New York Yankees / New York Yankees,
GR-3,Clayton Kershaw / Sandy Koufax,Los Angeles Dodgers / Los Angeles Dodgers,
GR-4,Giancarlo Stanton / Reggie Jackson,New York Yankees / New York Yankees,
GR-5,Robin Yount / Christian Yelich,Milwaukee Brewers / Milwaukee Brewers,
GR-6,Andrew Benintendi / Carl Yastrzemski,Boston Red Sox / Boston Red Sox,
GR-7,Mookie Betts / Ted Williams,Boston Red Sox / Boston Red Sox,
GR-8,Ernie Banks / Javier Baez,Chicago Cubs / Chicago Cubs,
GR-9,Chris Sale / Pedro Martinez,Boston Red Sox / Boston Red Sox,
GR-10,Jacob deGrom / Tom Seaver,New York Mets / New York Mets,
GR-11,Ty Cobb / Bryce Harper,Detroit Tigers / Washington Nationals,
GR-12,Shohei Ohtani / Nolan Ryan,Angels / California Angels,
GR-13,Roberto Alomar / Francisco Lindor,Cleveland Indians / Cleveland Indians,
GR-14,Mike Trout / Hank Aaron,Angels / Atlanta Braves,
GR-15,Ichiro / Shohei Ohtani,Seattle Mariners / Angels,
GR-16,Will Clark / Buster Posey,San Francisco Giants / San Francisco Giants,
GR-17,Mike Trout / Ronald Acuña Jr.,Angels / Atlanta Braves,
GR-18,Max Scherzer / Bob Gibson,Washington Nationals / St. Louis Cardinals,
GR-19,Chris Sale / Randy Johnson,Boston Red Sox / Seattle Mariners,
GR-20,Derek Jeter / Gleyber Torres,New York Yankees / New York Yankees,
GR-21,Cal Ripken Jr. / Carlos Correa,Baltimore Orioles / Houston Astros,
GR-22,Charlie Blackmon / Todd Helton,Colorado Rockies / Colorado Rockies,
GR-23,Brooks Robinson / Nolan Arenado,Baltimore Orioles / Colorado Rockies,
GR-24,Mookie Betts / Rickey Henderson,Boston Red Sox / Oakland Athletics,
GR-25,Albert Pujols / Lou Gehrig,Angels / New York Yankees,
