card_number,name,team,designations
1,Aaron Judge,New York Yankees,
4,Jonah Tong,New York Mets,RC
10,Jacob Misiorowski,Milwaukee Brewers,RC
15,Payton Tolle,Boston Red Sox,RC
18,Ryan Ritter,Colorado Rockies,RC
20,Vladimir Guerrero Jr.,Toronto Blue Jays,
22,Clayton Kershaw,Los Angeles Dodgers,
24,Nathan Church,St. Louis Cardinals,RC
25,Carson Williams,Tampa Bay Rays,RC
32,Shinnosuke Ogasawara,Washington Nationals,RC
35,C.J. Kayfus,Cleveland Guardians,RC
37,Jakob Marsee,Miami Marlins,RC
39,Matt Olson,Atlanta Braves,
40,Sonny Gray,St. Louis Cardinals,
41,Mookie Betts,Los Angeles Dodgers,
46,Gunnar Henderson,Baltimore Orioles,
49,Grant Taylor,Chicago White Sox,RC
50,Ronald Acuña Jr.,Atlanta Braves,
53,Garrett Crochet,Boston Red Sox,
55,Warming Bernabel,Colorado Rockies,RC
67,Parker Messick,Cleveland Guardians,RC
70,Bob Seymour,Tampa Bay Rays,RC
73,Jimmy Crooks,St. Louis Cardinals,RC
74,Alex Freeland,Los Angeles Dodgers,RC
90,Yoshinobu Yamamoto,Los Angeles Dodgers,
92,Jackson Holliday,Baltimore Orioles,
96,Corey Seager,Texas Rangers,
97,Nick Kurtz,Athletics,
99,Jacob deGrom,Texas Rangers,
100,Paul Skenes,Pittsburgh Pirates,
101,Ceddanne Rafaela,Boston Red Sox,
104,Samuel Basallo,Baltimore Orioles,RC
111,Cam Schlittler,New York Yankees,RC
115,Royce Lewis,Minnesota Twins,
116,Yanquiel Fernández,Colorado Rockies,RC
123,Francisco Lindor,New York Mets,
129,Cole Young,Seattle Mariners,RC
131,Andrew McCutchen,Pittsburgh Pirates,
132,Brice Matthews,Houston Astros,RC
135,Alex Bregman,Boston Red Sox,
138,Jac Caglianone,Kansas City Royals,RC
140,Cal Raleigh,Seattle Mariners,
146,Julio Rodríguez,Seattle Mariners,
147,Christian Moore,Angels,RC
148,Jacob Melton,Houston Astros,RC
150,Elly De La Cruz,Cincinnati Reds,
154,Christian Yelich,Milwaukee Brewers,
155,Drew Gilbert,San Francisco Giants,RC
157,Colson Montgomery,Chicago White Sox,RC
165,Ian Seymour,Tampa Bay Rays,RC
170,Brady House,Washington Nationals,RC
172,Maximo Acosta,Miami Marlins,RC
178,Shota Imanaga,Chicago Cubs,
184,Carson Whisenhunt,San Francisco Giants,RC
187,Otto Kemp,Philadelphia Phillies,RC
189,Roman Anthony,Boston Red Sox,RC
193,Nolan Arenado,St. Louis Cardinals,
196,Pete Crow-Armstrong,Chicago Cubs,
200,Shohei Ohtani,Los Angeles Dodgers,
201,Kyle Teel,Chicago White Sox,RC
205,Bobby Witt Jr.,Kansas City Royals,
206,Jack Perkins,Athletics,RC
209,Riley Greene,Detroit Tigers,
212,Troy Melton,Detroit Tigers,RC
213,Colby Thomas,Athletics,RC
214,Nolan McLean,New York Mets,RC
219,Rafael Devers,San Francisco Giants,
224,Cody Freeman,Texas Rangers,RC
229,Jackson Merrill,San Diego Padres,
230,Zach Neto,Angels,
233,Owen Caissie,Chicago Cubs,RC
238,Austin Riley,Atlanta Braves,
240,Jacob Wilson,Athletics,
243,Didier Fuentes,Atlanta Braves,RC
249,Carlos Cortes,Athletics,RC
250,Bryce Harper,Philadelphia Phillies,
255,Byron Buxton,Minnesota Twins,
