card_number,name,team,designations
91ASC-1,Mike Trout,Angels,
91ASC-2,Sandy Koufax,Los Angeles Dodgers,
91ASC-3,Chipper Jones,Atlanta Braves,
91ASC-4,David Ortiz,Boston Red Sox,
91ASC-5,George Brett,Kansas City Royals,
91ASC-6,Sammy Sosa,Chicago Cubs,
91ASC-7,Nolan Ryan,Texas Rangers,
91ASC-8,Corbin Carroll,Arizona Diamondbacks,
91ASC-9,Juan Soto,New York Mets,
91ASC-10,Francisco Lindor,New York Mets,
91ASC-11,Frank Thomas,Chicago White Sox,
91ASC-12,Jarren Duran,Boston Red Sox,
91ASC-13,Ichiro,Seattle Mariners,
91ASC-14,Randy Johnson,Seattle Mariners,
91ASC-15,Derek Jeter,New York Yankees,
91ASC-16,Albert Pujols,St. Louis Cardinals,
91ASC-17,Fernando Tatis Jr.,San Diego Padres,
91ASC-18,José Ramírez,Cleveland Guardians,
91ASC-19,Elly De La Cruz,Cincinnati Reds,
91ASC-20,Tarik Skubal,Detroit Tigers,
91ASC-21,Ozzie Smith,St. Louis Cardinals,
91ASC-22,Ryne Sandberg,Chicago Cubs,
91ASC-23,Bobby Witt Jr.,Kansas City Royals,
91ASC-24,Will Clark,San Francisco Giants,
91ASC-25,Manny Machado,San Diego Padres,
91ASC-27,Paul Skenes,Pittsburgh Pirates,
91ASC-28,Mike Schmidt,Philadelphia Phillies,
91ASC-29,Byron Buxton,Minnesota Twins,
91ASC-30,Freddie Freeman,Los Angeles Dodgers,
91ASC-31,Corey Seager,Texas Rangers,
91ASC-32,Julio Rodríguez,Seattle Mariners,
91ASC-33,Clayton Kershaw,Los Angeles Dodgers,
91ASC-34,Ronald Acuña Jr.,Atlanta Braves,
91ASC-35,Don Mattingly,New York Yankees,
91ASC-36,Christian Yelich,Milwaukee Brewers,
91ASC-39,Mark McGwire,Oakland Athletics,
91ASC-41,Vladimir Guerrero Jr.,Toronto Blue Jays,
91ASC-42,Aaron Judge,New York Yankees,
91ASC-44,James Wood,Washington Nationals,
91ASC-45,Ken Griffey Jr.,Seattle Mariners,
91ASC-46,Miguel Cabrera,Detroit Tigers,
91ASC-48,Greg Maddux,Chicago Cubs,
91ASC-49,Jacob Misiorowski,Milwaukee Brewers,RC
