card_number,name,team,designations
2,Daulton Varsho,Toronto Blue Jays,
20,Vladimir Guerrero Jr.,Toronto Blue Jays,
113,Toronto Blue Jays,Toronto Blue Jays,TC
175,Eric Lauer,Toronto Blue Jays,
241,Addison Barger,Toronto Blue Jays,
263,Joey Loperfido,Toronto Blue Jays,
272,José Berríos,Toronto Blue Jays,
299,Lazaro Estrada,Toronto Blue Jays,RC
301,Alejandro Kirk,Toronto Blue Jays,
311,Kevin Gausman,Toronto Blue Jays,
356,Vladimir Guerrero Jr.,Toronto Blue Jays,CC
361,Davis Schneider,Toronto Blue Jays,
402,Anthony Santander,Toronto Blue Jays,
422,Shane Bieber,Toronto Blue Jays,
443,Kazuma Okamoto,Toronto Blue Jays,RC
455,George Springer,Toronto Blue Jays,
477,Jesús Sánchez,Toronto Blue Jays,
505,Ernie Clement,Toronto Blue Jays,
538,Tommy Nance,Toronto Blue Jays,
547,Dylan Cease,Toronto Blue Jays,
569,Max Scherzer,Toronto Blue Jays,
588,Andrés Giménez,Toronto Blue Jays,
620,Trey Yesavage,Toronto Blue Jays,RC
681,Nathan Lukes,Toronto Blue Jays,
