card_number,name,team,designations
85ASR-AB,Alex Bregman,Houston Astros,
85ASR-AJ,Aaron Judge,New York Yankees,
85ASR-AP,Albert Pujols,Angels,
85ASR-BL,Barry Larkin,Cincinnati Reds,
85ASR-BP,Buster Posey,San Francisco Giants,
85ASR-CB,Cody Bellinger,Los Angeles Dodgers,
85ASR-CF,Carlton Fisk,Chicago White Sox,
85ASR-CJ,Chipper Jones,Atlanta Braves,
85ASR-CK,Clayton Kershaw,Los Angeles Dodgers,
85ASR-CR,Cal Ripken Jr.,Baltimore Orioles,
85ASR-CY,Christian Yelich,Milwaukee Brewers,
85ASR-DG,Dwight Gooden,New York Mets,
85ASR-DM,Don Mattingly,New York Yankees,
85ASR-DMU,Dale Murphy,Atlanta Braves,
85ASR-DO,David Ortiz,Boston Red Sox,
85ASR-DS,Darryl Strawberry,New York Mets,
85ASR-DW,David Wright,New York Mets,
85ASR-DWI,Dave Winfield,San Diego Padres,
85ASR-EM,Eddie Murray,Baltimore Orioles,
85ASR-FL,Francisco Lindor,Cleveland Indians,
85ASR-FT,Frank Thomas,Chicago White Sox,
85ASR-GB,George Brett,Kansas City Royals,
85ASR-GS,George Springer,Houston Astros,
85ASR-GT,Gleyber Torres,New York Yankees,
85ASR-I,Ichiro,Seattle Mariners,
85ASR-JA,Jose Altuve,Houston Astros,
85ASR-JB,Javier Baez,Chicago Cubs,
85ASR-JM,Joe Mauer,Minnesota Twins,
85ASR-JR,Jim Rice,Boston Red Sox,
85ASR-KB,Kris Bryant,Chicago Cubs,
85ASR-KG,Ken Griffey Jr.,Seattle Mariners,
85ASR-MC,Miguel Cabrera,Detroit Tigers,
85ASR-MM,Mark McGwire,Oakland Athletics,
85ASR-MS,Max Scherzer,Washington Nationals,
85ASR-MT,Masahiro Tanaka,New York Yankees,
85ASR-MTR,Mike Trout,Angels,
85ASR-NR,Nolan Ryan,Houston Astros,
85ASR-OS,Ozzie Smith,St. Louis Cardinals,
85ASR-PA,Pete Alonso,New York Mets,
85ASR-PM,Paul Molitor,Milwaukee Brewers,
85ASR-RA,Ronald Acuña Jr.,Atlanta Braves,
85ASR-RC,Roger Clemens,Boston Red Sox,
85ASR-RH,Rickey Henderson,Oakland Athletics,
85ASR-RS,Ryne Sandberg,Chicago Cubs,
85ASR-TG,Tony Gwynn,San Diego Padres,
85ASR-TR,Tim Raines,Montréal Expos,
85ASR-WB,Wade Boggs,Boston Red Sox,
85ASR-WC,Willson Contreras,Chicago Cubs,
85ASR-WCL,Will Clark,San Francisco Giants,
85ASR-YM,Yadier Molina,St. Louis Cardinals,
