card_number,name,team,designations
SSAR-AJ,Aaron Judge,New York Yankees,
SSAR-AM,Andres Muñoz,San Diego Padres,
SSAR-CY,Christian Yelich,Milwaukee Brewers,
SSAR-JH,Josh Hader,Milwaukee Brewers,
SSAR-JR,J.T. Realmuto,Philadelphia Phillies,
SSAR-JR2,J.T. Realmuto,Philadelphia Phillies,
SSAR-JS,Jorge Soler,Kansas City Royals,
SSAR-Jd,Jacob deGrom,New York Mets,
SSAR-MT,Mike Trout,Angels,
SSAR-MT2,Mike Trout,Angels,
SSAR-RD,Rafael Devers,Boston Red Sox,
SSAR-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
SSAR-VR,Victor Robles,Washington Nationals,
