card_number,name,team,designations
MLM-AB,Andrew Benintendi,Boston Red Sox,
MLM-AJ,Aaron Judge,New York Yankees,
MLM-AM,Austin Meadows,Tampa Bay Rays,
MLM-AR,Anthony Rizzo,Chicago Cubs,
MLM-ARI,Austin Riley,Atlanta Braves,
MLM-ARO,Amed Rosario,New York Mets,
MLM-BB,Byron Buxton,Minnesota Twins,
MLM-BP,Buster Posey,San Francisco Giants,
MLM-BS,Blake Snell,Tampa Bay Rays,
MLM-CB,Charlie Blackmon,Colorado Rockies,
MLM-CBE,Cody Bellinger,Los Angeles Dodgers,
MLM-CS,Corey Seager,Los Angeles Dodgers,
MLM-CSA,Carlos Santana,Cleveland Indians,
MLM-DD,David Dahl,Colorado Rockies,
MLM-DG,Didi Gregorius,New York Yankees,
MLM-DS,Dansby Swanson,Atlanta Braves,
MLM-DV,Daniel Vogelbach,Seattle Mariners,
MLM-ET,Eric Thames,Milwaukee Brewers,
MLM-FF,Freddie Freeman,Atlanta Braves,
MLM-FL,Francisco Lindor,Cleveland Indians,
MLM-GS,George Springer,Houston Astros,
MLM-GSA,Gary Sanchez,New York Yankees,
MLM-JA,Jose Altuve,Houston Astros,
MLM-JB,Jose Berrios,Minnesota Twins,
MLM-JG,Joey Gallo,Texas Rangers,
MLM-JH,Josh Hader,Milwaukee Brewers,
MLM-JR,J.T. Realmuto,Philadelphia Phillies,
MLM-LC,Lorenzo Cain,Milwaukee Brewers,
MLM-LG,Lourdes Gurriel Jr.,Toronto Blue Jays,
MLM-LV,Luke Voit,New York Yankees,
MLM-MB,Matthew Boyd,Detroit Tigers,
MLM-MCO,Michael Conforto,New York Mets,
MLM-MSA,Miguel Sano,Minnesota Twins,
MLM-MT,Mike Trout,Angels,
MLM-NS,Nick Senzel,Cincinnati Reds,
MLM-NSY,Noah Syndergaard,New York Mets,
MLM-OA,Ozzie Albies,Atlanta Braves,
MLM-PA,Pete Alonso,New York Mets,
MLM-PD,Paul DeJong,St. Louis Cardinals,
MLM-SG,Sonny Gray,Cincinnati Reds,
MLM-SS,Stephen Strasburg,Washington Nationals,
MLM-TA,Tim Anderson,Chicago White Sox,
MLM-TM,Trey Mancini,Baltimore Orioles,
MLM-TS,Trevor Story,Colorado Rockies,
MLM-TT,Trea Turner,Washington Nationals,
MLM-WB,Walker Buehler,Los Angeles Dodgers,
MLM-WC,Willson Contreras,Chicago Cubs,
MLM-WM,Whit Merrifield,Kansas City Royals,
MLM-XB,Xander Bogaerts,Boston Red Sox,
MLM-YM,Yoan Moncada,Chicago White Sox,
