card_number,name,team,designations
WCR-AC,Asdrubal Cabrera,Washington Nationals,
WCR-AR,Anthony Rendon,Washington Nationals,
WCR-AS,Anibal Sanchez,Washington Nationals,
WCR-BD,Brian Dozier,Washington Nationals,
WCR-JS,Juan Soto,Washington Nationals,
WCR-KS,Kurt Suzuki,Washington Nationals,
WCR-MS,Max Scherzer,Washington Nationals,
WCR-MT,Michael Taylor,Washington Nationals,
WCR-PC,Patrick Corbin,Washington Nationals,
WCR-RZ,Ryan Zimmerman,Washington Nationals,
WCR-SD,Sean Doolittle,Washington Nationals,
WCR-SS,Stephen Strasburg,Washington Nationals,
WCR-TT,Trea Turner,Washington Nationals,
WCR-VR,Victor Robles,Washington Nationals,
WCR-YG,Yan Gomes,Washington Nationals,
