card_number,name,team,designations
90CA2-AB,Alec Bohm,Philadelphia Phillies,
90CA2-ABR,Alex Bregman,Boston Red Sox,
90CA2-AV,Anthony Volpe,New York Yankees,
90CA2-BR,Brent Rooker,Athletics,
90CA2-CB,Cody Bellinger,New York Yankees,
90CA2-CD,Caden Dana,Angels,RC
90CA2-CR,Cal Raleigh,Seattle Mariners,
90CA2-CS,Chris Sale,Atlanta Braves,
90CA2-DC,Dylan Crews,Washington Nationals,RC
90CA2-DH,Dustin Harris,Texas Rangers,RC
90CA2-GS,George Springer,Toronto Blue Jays,
90CA2-HSK,Hyeseong Kim,Los Angeles Dodgers,RC
90CA2-JC,Junior Caminero,Tampa Bay Rays,
90CA2-JH,Jackson Holliday,Baltimore Orioles,
90CA2-JJ,Jace Jung,Detroit Tigers,RC
90CA2-JJO,Jackson Jobe,Detroit Tigers,RC
90CA2-JN,Jhonkensy Noel,Cleveland Guardians,RC
90CA2-JR,J.T. Realmuto,Philadelphia Phillies,
90CA2-JS,Javier Sanoja,Miami Marlins,RC
90CA2-JW,James Wood,Washington Nationals,RC
90CA2-JWR,Justin Wrobleski,Los Angeles Dodgers,RC
90CA2-KA,Kevin Alcántara,Chicago Cubs,RC
90CA2-KR,Kumar Rocker,Texas Rangers,RC
90CA2-KT,Kyle Tucker,Chicago Cubs,
90CA2-LA,Luis Arraez,San Diego Padres,
90CA2-LAC,Luisangel Acuña,New York Mets,RC
90CA2-MH,Michael Harris II,Atlanta Braves,
90CA2-MV,Mark Vientos,New York Mets,
90CA2-MY,Mike Yastrzemski,San Francisco Giants,
90CA2-NY,Nick Yorke,Pittsburgh Pirates,RC
90CA2-RJ,Randy Johnson,Arizona Diamondbacks,
90CA2-RO,Roki Sasaki,Los Angeles Dodgers,RC
90CA2-SS,Spencer Strider,Atlanta Braves,
90CA2-SW,Shay Whitcomb,Houston Astros,RC
90CA2-TS,Trey Sweeney,Detroit Tigers,RC
90CA2-TSA,Thomas Saggese,St. Louis Cardinals,RC
90CA2-TSK,Tarik Skubal,Detroit Tigers,
90CA2-WC,William Contreras,Milwaukee Brewers,
90CA2-WW,Will Wagner,Toronto Blue Jays,RC
90CA2-XB,Xander Bogaerts,San Diego Padres,
90CA2-ZD,Zach Dezenzo,Houston Astros,RC
90CA2-ZM,Zebby Matthews,Minnesota Twins,RC
90CA2-ZN,Zach Neto,Angels,
