card_number,name,team,designations
88LL-1,Rickey Henderson,Oakland Athletics,
88LL-2,Ichiro,Seattle Mariners,
88LL-3,Ken Griffey Jr.,Seattle Mariners,
88LL-4,Cal Ripken Jr.,Baltimore Orioles,
88LL-5,Derek Jeter,New York Yankees,
88LL-6,Miguel Cabrera,Detroit Tigers,
88LL-7,Pete Alonso,New York Mets,
88LL-8,Justin Verlander,Houston Astros,
88LL-9,Clayton Kershaw,Los Angeles Dodgers,
88LL-10,Vladimir Guerrero Jr.,Toronto Blue Jays,
88LL-11,Jacob deGrom,New York Mets,
88LL-12,Salvador Perez,Kansas City Royals,
88LL-13,Mookie Betts,Los Angeles Dodgers,
88LL-14,Joey Votto,Cincinnati Reds,
88LL-15,Shohei Ohtani,Angels,
88LL-16,Fernando Tatis Jr.,San Diego Padres,
88LL-17,Bryce Harper,Philadelphia Phillies,
88LL-18,Corbin Burnes,Milwaukee Brewers,
88LL-19,Christian Yelich,Milwaukee Brewers,
88LL-20,Aaron Judge,New York Yankees,
88LL-21,Rafael Devers,Boston Red Sox,
88LL-22,Mike Trout,Angels,
88LL-23,Trea Turner,Los Angeles Dodgers,
88LL-24,Ronald Acuña Jr.,Atlanta Braves,
88LL-25,Bo Bichette,Toronto Blue Jays,
