card_number,name,team,designations
HRC-1,Austin Riley,Atlanta Braves,
HRC-2,Bobby Witt Jr.,Kansas City Royals,
HRC-3,Adley Rutschman,Baltimore Orioles,
HRC-4,Paul Goldschmidt,St. Louis Cardinals,
HRC-5,Rafael Devers,Boston Red Sox,
HRC-6,Juan Soto,San Diego Padres,
HRC-7,Kris Bryant,Colorado Rockies,
HRC-8,Mookie Betts,Los Angeles Dodgers,
HRC-9,Fernando Tatis Jr.,San Diego Padres,
HRC-10,Julio Rodríguez,Seattle Mariners,
HRC-11,Bryce Harper,Philadelphia Phillies,
HRC-12,Jazz Chisholm Jr.,Miami Marlins,
HRC-13,Francisco Lindor,New York Mets,
HRC-14,José Ramírez,Cleveland Guardians,
HRC-15,Ronald Acuña Jr.,Atlanta Braves,
HRC-16,Nolan Arenado,St. Louis Cardinals,
HRC-17,Bo Bichette,Toronto Blue Jays,
HRC-18,Vladimir Guerrero Jr.,Toronto Blue Jays,
HRC-19,Kyle Schwarber,Philadelphia Phillies,
HRC-20,Giancarlo Stanton,New York Yankees,
HRC-21,Byron Buxton,Minnesota Twins,
HRC-22,Freddie Freeman,Los Angeles Dodgers,
HRC-23,Mike Trout,Angels,
HRC-24,Riley Greene,Detroit Tigers,
HRC-25,Luis Robert,Chicago White Sox,
HRC-26,Carlos Correa,Minnesota Twins,
HRC-27,Pete Alonso,New York Mets,
HRC-28,Yordan Alvarez,Houston Astros,
HRC-29,Aaron Judge,New York Yankees,
HRC-30,Shohei Ohtani,Angels,
