card_number,name,team,designations
T88C-1,Ronald Acuña Jr.,Atlanta Braves,
T88C-2,Liover Peguero,Pittsburgh Pirates,RC
T88C-3,Bo Bichette,Toronto Blue Jays,
T88C-4,Christopher Morel,Chicago Cubs,RC
T88C-5,Adley Rutschman,Baltimore Orioles,RC
T88C-6,Jacob deGrom,New York Mets,
T88C-7,Tyler Freeman,Cleveland Guardians,RC
T88C-8,Rickey Henderson,Oakland Athletics,
T88C-9,Vladimir Guerrero Jr.,Toronto Blue Jays,
T88C-10,Terrin Vavra,Baltimore Orioles,RC
T88C-11,Cal Ripken Jr.,Baltimore Orioles,
T88C-12,George Brett,Kansas City Royals,
T88C-13,Vaughn Grissom,Atlanta Braves,RC
T88C-14,Brett Baty,New York Mets,RC
T88C-15,Justin Verlander,Houston Astros,
T88C-16,Bubba Thompson,Texas Rangers,RC
T88C-17,Pete Alonso,New York Mets,
T88C-18,Barry Larkin,Cincinnati Reds,
T88C-19,Robin Yount,Milwaukee Brewers,
T88C-20,Ethan Small,Milwaukee Brewers,
T88C-21,James Outman,Los Angeles Dodgers,RC
T88C-22,Alex Bregman,Houston Astros,
T88C-23,Bryce Harper,Philadelphia Phillies,
T88C-24,Shea Langeliers,Oakland Athletics,RC
T88C-25,Korey Lee,Houston Astros,RC
T88C-26,Josh Smith,Texas Rangers,RC
T88C-27,Shohei Ohtani,Angels,
T88C-28,Charles Leblanc,Miami Marlins,RC
T88C-29,Luis Robert,Chicago White Sox,
T88C-30,Juan Soto,San Diego Padres,
T88C-31,Nolan Arenado,St. Louis Cardinals,
T88C-32,Jackie Robinson,Brooklyn Dodgers,
T88C-33,Brayan Bello,Boston Red Sox,RC
T88C-34,José Ramírez,Cleveland Guardians,
T88C-35,Will Clark,San Francisco Giants,
T88C-36,Jazz Chisholm Jr.,Miami Marlins,
T88C-37,Kyle Stowers,Baltimore Orioles,RC
T88C-38,Julio Rodriguez,Seattle Mariners,
T88C-39,Anthony Rizzo,New York Yankees,
T88C-40,Ozzie Smith,St. Louis Cardinals,
T88C-41,Ke'Bryan Hayes,Pittsburgh Pirates,
T88C-42,Matthew Liberatore,St. Louis Cardinals,RC
T88C-43,DL Hall,Baltimore Orioles,RC
T88C-44,Bobby Witt Jr.,Kansas City Royals,
T88C-45,Frank Thomas,Chicago White Sox,
T88C-46,Willie Mays,San Francisco Giants,
T88C-47,Rafael Devers,Boston Red Sox,
T88C-48,Miguel Vargas,Los Angeles Dodgers,RC
T88C-49,Mark McGwire,Oakland Athletics,
T88C-50,Nick Pratto,Kansas City Royals,RC
T88C-51,Michael Harris II,Atlanta Braves,
T88C-52,Buster Posey,San Francisco Giants,
T88C-53,Chipper Jones,Atlanta Braves,
T88C-54,Francisco Lindor,New York Mets,
T88C-55,Jeter Downs,Boston Red Sox,RC
T88C-56,Josh Winckowski,Boston Red Sox,RC
T88C-57,Randy Johnson,Seattle Mariners,
T88C-58,JJ Bleday,Miami Marlins,RC
T88C-59,Nolan Jones,Cleveland Guardians,RC
T88C-60,Ivan Herrera,St. Louis Cardinals,RC
T88C-61,Oswaldo Cabrera,New York Yankees,RC
T88C-62,Christian Yelich,Milwaukee Brewers,
T88C-63,Ryne Sandberg,Chicago Cubs,
T88C-64,Cal Mitchell,Pittsburgh Pirates,RC
T88C-65,Joey Meneses,Washington Nationals,RC
T88C-66,Ken Griffey Jr.,Seattle Mariners,
T88C-67,Riley Greene,Detroit Tigers,RC
T88C-68,Wander Franco,Tampa Bay Rays,
T88C-69,Paul Goldschmidt,St. Louis Cardinals,
T88C-70,Javier Báez,Detroit Tigers,
T88C-71,Miguel Cabrera,Detroit Tigers,
T88C-72,Caleb Kilian,Chicago Cubs,RC
T88C-73,Vladimir Guerrero,Montréal Expos,
T88C-74,Mookie Betts,Los Angeles Dodgers,
T88C-75,Salvador Perez,Kansas City Royals,
T88C-76,Nolan Ryan,Houston Astros,
T88C-77,Mike Trout,Angels,
T88C-78,Ezequiel Duran,Texas Rangers,RC
T88C-79,Fernando Tatis Jr.,San Diego Padres,
T88C-80,Rhys Hoskins,Philadelphia Phillies,
T88C-81,Aaron Judge,New York Yankees,
T88C-82,Yordan Alvarez,Houston Astros,
T88C-83,Tony Gwynn,San Diego Padres,
T88C-84,Gabriel Moreno,Toronto Blue Jays,RC
T88C-85,Carlos Correa,Minnesota Twins,
T88C-86,Max Meyer,Miami Marlins,RC
T88C-87,Clayton Kershaw,Los Angeles Dodgers,
T88C-88,Don Mattingly,New York Yankees,
T88C-89,Byron Buxton,Minnesota Twins,
T88C-90,Nolan Gorman,St. Louis Cardinals,RC
T88C-91,Vinnie Pasquantino,Kansas City Royals,RC
T88C-92,Oscar Gonzalez,Cleveland Guardians,RC
T88C-93,Graham Ashcraft,Cincinnati Reds,RC
T88C-94,Nelson Velazquez,Chicago Cubs,RC
T88C-95,Bo Jackson,Kansas City Royals,
T88C-96,Joey Votto,Cincinnati Reds,
T88C-97,Kris Bryant,Colorado Rockies,
T88C-98,Matt Olson,Atlanta Braves,
T88C-99,Darick Hall,Philadelphia Phillies,RC
T88C-100,Freddie Freeman,Los Angeles Dodgers,
