card_number,name,team,designations
SMLB-1,Nolan Arenado,St. Louis Cardinals,
SMLB-2,Mike Trout,Angels,
SMLB-3,Ronald Acuña Jr.,Atlanta Braves,
SMLB-4,Rafael Devers,Boston Red Sox,
SMLB-5,Javier Báez,Detroit Tigers,
SMLB-6,Luis Robert,Chicago White Sox,
SMLB-7,José Ramírez,Cleveland Guardians,
SMLB-8,Alex Bregman,Houston Astros,
SMLB-9,Mookie Betts,Los Angeles Dodgers,
SMLB-10,Jazz Chisholm Jr.,Miami Marlins,
SMLB-11,Christian Yelich,Milwaukee Brewers,
SMLB-12,Byron Buxton,Minnesota Twins,
SMLB-13,Aaron Judge,New York Yankees,
SMLB-14,Bryce Harper,Philadelphia Phillies,
SMLB-15,Fernando Tatis Jr.,San Diego Padres,
SMLB-16,Julio Rodriguez,Seattle Mariners,
SMLB-17,Bobby Witt Jr.,Kansas City Royals,
SMLB-18,Wander Franco,Tampa Bay Rays,
SMLB-19,Vladimir Guerrero Jr.,Toronto Blue Jays,
SMLB-20,Juan Soto,San Diego Padres,
SMLB-21,Shohei Ohtani,Angels,
SMLB-22,Adley Rutschman,Baltimore Orioles,RC
SMLB-23,Nolan Gorman,St. Louis Cardinals,RC
SMLB-24,Pete Alonso,New York Mets,
SMLB-25,Bo Bichette,Toronto Blue Jays,
SMLB-26,Riley Greene,Detroit Tigers,RC
SMLB-27,Freddie Freeman,Los Angeles Dodgers,
SMLB-28,Francisco Lindor,New York Mets,
SMLB-29,Ozzie Albies,Atlanta Braves,
SMLB-30,Gerrit Cole,New York Yankees,
SMLB-31,Clayton Kershaw,Los Angeles Dodgers,
SMLB-32,Paul Goldschmidt,St. Louis Cardinals,
SMLB-33,Shohei Ohtani,Angels,
SMLB-34,Corbin Carroll,Arizona Diamondbacks,RC
SMLB-35,Michael Harris II,Atlanta Braves,RC
SMLB-36,Austin Riley,Atlanta Braves,
SMLB-37,Gunnar Henderson,Baltimore Orioles,RC
SMLB-38,Xander Bogaerts,San Diego Padres,
SMLB-39,Triston Casas,Boston Red Sox,RC
SMLB-40,Christopher Morel,Chicago Cubs,RC
SMLB-41,Eloy Jiménez,Chicago White Sox,
SMLB-42,Joey Votto,Cincinnati Reds,
SMLB-43,Oscar Gonzalez,Cleveland Guardians,RC
SMLB-44,Miguel Cabrera,Detroit Tigers,
SMLB-45,Yordan Alvarez,Houston Astros,
SMLB-46,Jose Altuve,Houston Astros,
SMLB-47,Trea Turner,Philadelphia Phillies,
SMLB-48,Carlos Correa,Minnesota Twins,
SMLB-49,Jacob deGrom,Texas Rangers,
SMLB-50,Francisco Álvarez,New York Mets,RC
SMLB-51,Giancarlo Stanton,New York Yankees,
SMLB-52,Anthony Rizzo,New York Yankees,
SMLB-53,Kyle Schwarber,Philadelphia Phillies,
SMLB-54,Alek Manoah,Toronto Blue Jays,
SMLB-55,Manny Machado,San Diego Padres,
SMLB-56,Josh Jung,Texas Rangers,RC
SMLB-57,Gabriel Moreno,Arizona Diamondbacks,RC
SMLB-58,Kris Bryant,Colorado Rockies,
SMLB-59,Salvador Perez,Kansas City Royals,
SMLB-60,Masataka Yoshida,Boston Red Sox,RC
