card_number,name,team,designations
22GH-1,Anthony Rizzo,New York Yankees,
22GH-2,Yordan Alvarez,Houston Astros,
22GH-3,Brett Baty,New York Mets,RC
22GH-4,Mookie Betts,Los Angeles Dodgers,
22GH-5,Byron Buxton,Minnesota Twins,
22GH-6,Oneil Cruz,Pittsburgh Pirates,
22GH-7,Rafael Devers,Boston Red Sox,
22GH-8,Freddie Freeman,Los Angeles Dodgers,
22GH-9,Paul Goldschmidt,St. Louis Cardinals,
22GH-10,Riley Greene,Detroit Tigers,RC
22GH-11,Vladimir Guerrero Jr.,Toronto Blue Jays,
22GH-12,Bryce Harper,Philadelphia Phillies,
22GH-13,Gunnar Henderson,Baltimore Orioles,RC
22GH-14,Aaron Judge,New York Yankees,
22GH-15,Manny Machado,San Diego Padres,
22GH-16,Shohei Ohtani,Angels,
22GH-17,Albert Pujols,St. Louis Cardinals,
22GH-18,Mike Trout,Angels,
22GH-19,Bobby Witt Jr.,Kansas City Royals,
22GH-20,Mike Yastrzemski,San Francisco Giants,
22GH-21,Albert Pujols,St. Louis Cardinals,
22GH-22,Julio Rodriguez,Seattle Mariners,
22GH-23,Adley Rutschman,Baltimore Orioles,RC
22GH-24,Juan Soto,San Diego Padres,
22GH-25,Aaron Judge,New York Yankees,
