card_number,name,team,designations
WC-1,Ronald Acuña Jr.,Atlanta Braves,
WC-2,Jose Canseco,Oakland Athletics,
WC-3,Jimmy Rollins,Philadelphia Phillies,
WC-4,Alex Rodriguez,Seattle Mariners,
WC-5,David Wright,New York Mets,
WC-6,Eric Davis,Cincinnati Reds,
WC-7,Dale Murphy,Atlanta Braves,
WC-8,Willie Mays,New York Giants,
WC-9,Hank Aaron,Milwaukee Braves,
WC-10,Darryl Strawberry,New York Mets,
WC-11,Sammy Sosa,Chicago Cubs,
WC-12,Barry Larkin,Cincinnati Reds,
WC-13,Larry Walker,Colorado Rockies,
WC-14,Vladimir Guerrero,Montréal Expos,
WC-15,Mike Trout,Angels,
WC-16,Mookie Betts,Boston Red Sox,
WC-17,Cedric Mullins,Baltimore Orioles,
WC-18,Christian Yelich,Milwaukee Brewers,
WC-19,José Ramírez,Cleveland,
WC-20,Jeff Bagwell,Houston Astros,
WC-21,Shawn Green,Toronto Blue Jays,
WC-22,George Brett,Kansas City Royals,
WC-23,Willie Mays,New York Giants,
WC-24,Bobby Abreu,Philadelphia Phillies,
