card_number,name,team,designations
RB-1,Derek Jeter,New York Yankees,
RB-2,Albert Pujols,St. Louis Cardinals,
RB-3,Mike Trout,Angels,
RB-4,Ichiro,Seattle Mariners,
RB-5,Shohei Ohtani,Angels,
RB-6,Bryce Harper,Philadelphia Phillies,
RB-7,Fernando Tatis Jr.,San Diego Padres,
RB-8,Aaron Judge,New York Yankees,
RB-9,Vladimir Guerrero Jr.,Toronto Blue Jays,
RB-10,Juan Soto,San Diego Padres,
RB-11,Miguel Cabrera,Detroit Tigers,
RB-12,Julio Rodríguez,Seattle Mariners,
RB-13,Nolan Arenado,St. Louis Cardinals,
RB-14,Pete Alonso,New York Mets,
RB-15,Paul Goldschmidt,St. Louis Cardinals,
RB-16,Adley Rutschman,Baltimore Orioles,RC
RB-17,Mariano Rivera,New York Yankees,
RB-18,Ken Griffey Jr.,Seattle Mariners,
RB-19,Buster Posey,San Francisco Giants,
RB-20,David Ortiz,Boston Red Sox,
RB-21,Nolan Ryan,Houston Astros,
RB-22,Cal Ripken Jr.,Baltimore Orioles,
RB-23,Mark McGwire,St. Louis Cardinals,
RB-24,Ryne Sandberg,Chicago Cubs,
RB-25,Don Mattingly,New York Yankees,
