card_number,name,team,designations
WBC-1,Mike Trout USA,,
WBC-2,Paul Goldschmidt USA,,
WBC-3,Pete Alonso USA,,
WBC-4,Nolan Arenado USA,,
WBC-5,Tim Anderson USA,,
WBC-6,Mookie Betts USA,,
WBC-7,Juan Soto Dominican Republic,,
WBC-8,Rafael Devers Dominican Republic,,
WBC-9,Manny Machado Dominican Republic,,
WBC-10,Yu Darvish Japan,,
WBC-11,Shohei Ohtani Japan,,
WBC-12,Trea Turner USA,,
WBC-13,Luis Robert Cuba,,
WBC-14,Randy Arozarena Mexico,,
WBC-15,Jose Altuve Venezuela,,
WBC-16,Ronald Acuña Jr. Venezuela,,
WBC-17,Miguel Cabrera Venezuela,,
WBC-18,Salvador Perez Venezuela,,
WBC-19,Francisco Lindor Puerto Rico,,
WBC-20,Javier Báez Puerto Rico,,
WBC-21,Bobby Witt Jr. USA,,
WBC-22,Julio Urías Mexico,,
WBC-23,Freddie Freeman Canada,,
WBC-24,Julio Rodríguez Dominican Republic,,
WBC-25,Wander Franco Dominican Republic,,
WBC-26,Eloy Jiménez Dominican Republic,,
WBC-27,Kyle Tucker USA,,
WBC-28,Joc Pederson Israel,,
WBC-29,Alex Verdugo Mexico,,
WBC-30,Xander Bogaerts Netherlands,,
WBC-31,Jurickson Profar Netherlands,,
WBC-32,J.T. Realmuto USA,,
WBC-33,Masataka Yoshida Japan,,
WBC-34,Roki Sasaki Japan,,
WBC-35,Harry Ford Great Britain,,
WBC-36,Kyle Schwarber USA,,
WBC-37,Sal Frelick Italy,,
WBC-38,Vinnie Pasquantino Italy,,
WBC-39,Jarren Duran Mexico,,
WBC-40,Alek Thomas Mexico,,
WBC-41,Jonathan Aranda Mexico,,
WBC-42,Willy Adames Dominican Republic,,
WBC-43,Sandy Alcantara Dominican Republic,,
WBC-44,Luis Arraez Venezuela,,
WBC-45,Jordan Díaz Colombia,,
WBC-46,Tommy Edman South Korea,,
WBC-47,Andrés Giménez Venezuela,,
WBC-48,Enrique Hernández Puerto Rico,,
WBC-49,Lee Jung-Hoo South Korea,,
WBC-50,Ha-Seong Kim South Korea,,
WBC-51,MJ Melendez Puerto Rico,,
WBC-52,Joey Meneses Mexico,,
WBC-53,Bo Naylor Canada,,
WBC-54,Lars Nootbaar Japan,,
WBC-55,Jeremy Peña Dominican Republic,,
WBC-56,Yoshinobu Yamamoto Japan,,
WBC-57,Will Smith USA,,
WBC-58,Marcus Stroman Puerto Rico,,
WBC-59,Adam Wainwright USA,,
WBC-60,Munetaka Murakami Japan,,
