card_number,name,team,designations
FF-1,Mookie Betts,Los Angeles Dodgers,
FF-2,Bryce Harper,Philadelphia Phillies,
FF-3,Manny Machado,San Diego Padres,
FF-4,Fernando Tatis Jr.,San Diego Padres,
FF-5,Ronald Acuña Jr.,Atlanta Braves,
FF-6,Andrew McCutchen,Philadelphia Phillies,
FF-7,Jazz Chisholm Jr.,Miami Marlins,
FF-8,Francisco Lindor,New York Mets,
FF-9,Juan Soto,Washington Nationals,
FF-10,Mike Trout,Angels,
FF-11,Aaron Judge,New York Yankees,
FF-12,Vladimir Guerrero Jr.,Toronto Blue Jays,
FF-13,Pete Alonso,New York Mets,
FF-14,Shohei Ohtani,Angels,
FF-15,Christian Yelich,Milwaukee Brewers,
