card_number,name,team,designations
SMLB-1,Mike Trout,Angels,
SMLB-2,Ronald Acuña Jr.,Atlanta Braves,
SMLB-3,Freddie Freeman,Atlanta Braves,
SMLB-4,Rafael Devers,Boston Red Sox,
SMLB-5,Javier Baez,New York Mets,
SMLB-6,Luis Robert,Chicago White Sox,
SMLB-7,Jose Ramirez,Cleveland Guardians,
SMLB-8,Alex Bregman,Houston Astros,
SMLB-9,Mookie Betts,Los Angeles Dodgers,
SMLB-10,Jazz Chisholm Jr.,Miami Marlins,
SMLB-11,Christian Yelich,Milwaukee Brewers,
SMLB-12,Byron Buxton,Minnesota Twins,
SMLB-13,Jacob deGrom,New York Mets,
SMLB-14,Aaron Judge,New York Yankees,
SMLB-15,Bryce Harper,Philadelphia Phillies,
SMLB-16,Ke'Bryan Hayes,Pittsburgh Pirates,
SMLB-17,Fernando Tatis Jr.,San Diego Padres,
SMLB-18,Buster Posey,San Francisco Giants,
SMLB-19,Yadier Molina,St. Louis Cardinals,
SMLB-20,Wander Franco,Tampa Bay Rays,RC
SMLB-21,Joey Gallo,New York Yankees,
SMLB-22,Vladimir Guerrero Jr.,Toronto Blue Jays,
SMLB-23,Juan Soto,Washington Nationals,
SMLB-24,Shohei Ohtani,Angels,
SMLB-25,Nolan Arenado,St. Louis Cardinals,
SMLB-26,Gerrit Cole,New York Yankees,
SMLB-27,Kris Bryant,San Francisco Giants,
SMLB-28,Clayton Kershaw,Los Angeles Dodgers,
SMLB-29,Pete Alonso,New York Mets,
SMLB-30,Bo Bichette,Toronto Blue Jays,
