card_number,name,team,designations
DGDC-1,Mike Trout,Angels,
DGDC-2,Greg Maddux,Atlanta Braves,
DGDC-3,Cal Ripken Jr.,Baltimore Orioles,
DGDC-4,Eddie Murray,Baltimore Orioles,
DGDC-5,Pedro Martinez,Boston Red Sox,
DGDC-6,Ted Williams,Boston Red Sox,
DGDC-7,Carl Yastrzemski,Boston Red Sox,
DGDC-8,Ernie Banks,Chicago Cubs,
DGDC-9,Frank Thomas,Chicago White Sox,
DGDC-10,Johnny Bench,Cincinnati Reds,
DGDC-11,Satchel Paige,St. Louis Browns,
DGDC-12,Clayton Kershaw,Los Angeles Dodgers,
DGDC-13,Rod Carew,Minnesota Twins,
DGDC-14,Vladimir Guerrero,Montréal Expos,
DGDC-15,Mike Piazza,New York Mets,
DGDC-16,Jacob deGrom,New York Mets,
DGDC-17,Reggie Jackson,New York Yankees,
DGDC-18,Derek Jeter,New York Yankees,
DGDC-19,Babe Ruth,New York Yankees,
DGDC-20,Rickey Henderson,Oakland Athletics,
DGDC-21,Mark McGwire,Oakland Athletics,
DGDC-22,Mike Schmidt,Philadelphia Phillies,
DGDC-23,Steve Carlton,Philadelphia Phillies,
DGDC-24,Roberto Clemente,Pittsburgh Pirates,
DGDC-25,Willie Mays,San Francisco Giants,
DGDC-26,Nolan Ryan,Houston Astros,
DGDC-27,Chipper Jones,Atlanta Braves,
DGDC-28,Brooks Robinson,Baltimore Orioles,
DGDC-29,Wade Boggs,Boston Red Sox,
DGDC-30,Jackie Robinson,Brooklyn Dodgers,
DGDC-31,Joe Morgan,Cincinnati Reds,
DGDC-32,Frank Robinson,Cincinnati Reds,
DGDC-33,Miguel Cabrera,Detroit Tigers,
DGDC-34,Ty Cobb,Detroit Tigers,
DGDC-35,George Brett,Kansas City Royals,
DGDC-36,Albert Pujols,Los Angeles Dodgers,
DGDC-37,Robin Yount,Milwaukee Brewers,
DGDC-38,Kirby Puckett,Minnesota Twins,
DGDC-39,Tom Seaver,New York Mets,
DGDC-40,Yogi Berra,New York Yankees,
DGDC-41,Mariano Rivera,New York Yankees,
DGDC-42,Honus Wagner,Pittsburgh Pirates,
DGDC-43,Willie Stargell,Pittsburgh Pirates,
DGDC-44,Tony Gwynn,San Diego Padres,
DGDC-45,Buster Posey,San Francisco Giants,
DGDC-46,Willie McCovey,San Francisco Giants,
DGDC-47,Randy Johnson,Seattle Mariners,
DGDC-48,Ichiro,Seattle Mariners,
DGDC-49,Stan Musial,St. Louis Cardinals,
DGDC-50,Bob Gibson,St. Louis Cardinals,
