card_number,name,team,designations
TT-1,Marcus Semien / Bo Bichette,Toronto Blue Jays / Toronto Blue Jays,
TT-2,Jake Cronenworth / Fernando Tatis Jr.,San Diego Padres / San Diego Padres,
TT-3,Jose Altuve / Carlos Correa,Houston Astros / Houston Astros,
TT-4,Javier Baez / Francisco Lindor,New York Mets / New York Mets,
TT-5,Ozzie Albies / Dansby Swanson,Atlanta Braves / Atlanta Braves,
TT-6,Miguel Rojas / Jazz Chisholm Jr.,Miami Marlins / Miami Marlins,
TT-7,Trea Turner / Corey Seager,Los Angeles Dodgers / Los Angeles Dodgers,
TT-8,Kolten Wong / Willy Adames,Milwaukee Brewers / Milwaukee Brewers,
TT-9,Enrique Hernandez / Xander Bogaerts,Boston Red Sox / Boston Red Sox,
TT-10,Gleyber Torres / DJ LeMahieu,New York Yankees / New York Yankees,
