card_number,name,team,designations
OTAS-1,Mookie Betts,Los Angeles Dodgers,
OTAS-2,Aaron Judge,New York Yankees,
OTAS-3,Jacob deGrom,New York Mets,
OTAS-4,Mike Trout,Angels,
OTAS-5,Jose Altuve,Houston Astros,
OTAS-6,Clayton Kershaw,Los Angeles Dodgers,
OTAS-7,Christian Yelich,Milwaukee Brewers,
OTAS-8,Gerrit Cole,New York Yankees,
OTAS-9,Shohei Ohtani,Angels,
OTAS-10,Alex Bregman,Houston Astros,
OTAS-11,Pete Alonso,New York Mets,
OTAS-12,Xander Bogaerts,Boston Red Sox,
OTAS-13,Ronald Acuña Jr.,Atlanta Braves,
OTAS-14,Fernando Tatis Jr.,San Diego Padres,
OTAS-15,Joey Votto,Cincinnati Reds,
OTAS-16,Bo Bichette,Toronto Blue Jays,
OTAS-17,Nolan Arenado,St. Louis Cardinals,
OTAS-18,Trea Turner,Los Angeles Dodgers,
OTAS-19,Rafael Devers,Boston Red Sox,
OTAS-20,Bryce Harper,Philadelphia Phillies,
OTAS-21,Vladimir Guerrero Jr.,Toronto Blue Jays,
OTAS-22,Yadier Molina,St. Louis Cardinals,
OTAS-23,Freddie Freeman,Atlanta Braves,
OTAS-24,Juan Soto,Washington Nationals,
OTAS-25,Shohei Ohtani,Angels,
