card_number,name,team,designations
SS-1,Fernando Tatis Jr.,San Diego Padres,
SS-2,Shohei Ohtani,Angels,
SS-3,Shohei Ohtani,Angels,
SS-4,Vladimir Guerrero Jr.,Toronto Blue Jays,
SS-5,Miguel Sano,Minnesota Twins,
SS-6,Jorge Soler,Atlanta Braves,
SS-7,Giancarlo Stanton,New York Yankees,
SS-8,Aaron Judge,New York Yankees,
SS-9,Freddie Freeman,Atlanta Braves,
SS-10,Fernando Tatis Jr.,San Diego Padres,
SS-11,Bryce Harper,Philadelphia Phillies,
SS-12,Juan Soto,Washington Nationals,
SS-13,Salvador Perez,Kansas City Royals,
SS-14,Joey Votto,Cincinnati Reds,
SS-15,Aaron Judge,New York Yankees,
SS-16,Trea Turner,Los Angeles Dodgers,
SS-17,Trea Turner,Los Angeles Dodgers,
SS-18,Jacob deGrom,New York Mets,
SS-19,Alex Reyes,St. Louis Cardinals,
SS-20,Emmanuel Clase,Cleveland Guardians,
SS-21,Aroldis Chapman,New York Yankees,
SS-22,Josh Hader,Milwaukee Brewers,
SS-23,Jacob deGrom,New York Mets,
SS-24,Adam Duvall,Atlanta Braves,
SS-25,Juan Soto,Washington Nationals,
