card_number,name,team,designations
T90C-101,Caden Dana,Angels,RC
T90C-102,Zach Neto,Angels,
T90C-103,Ketel Marte,Arizona Diamondbacks,
T90C-104,Randy Johnson,Arizona Diamondbacks,
T90C-105,Brent Rooker,Athletics,
T90C-106,Lawrence Butler,Athletics,
T90C-107,Spencer Strider,Atlanta Braves,
T90C-108,Michael Harris II,Atlanta Braves,
T90C-109,Chris Sale,Atlanta Braves,
T90C-110,Jackson Holliday,Baltimore Orioles,
T90C-111,Kevin Alcántara,Chicago Cubs,RC
T90C-112,Cody Bellinger,New York Yankees,
T90C-113,Hunter Greene,Cincinnati Reds,
T90C-114,Jhonkensy Noel,Cleveland Guardians,RC
T90C-115,Ezequiel Tovar,Colorado Rockies,
T90C-116,Jackson Jobe,Detroit Tigers,RC
T90C-117,Tarik Skubal,Detroit Tigers,
T90C-118,Shay Whitcomb,Houston Astros,RC
T90C-119,Alex Bregman,Boston Red Sox,
T90C-120,Kyle Tucker,Chicago Cubs,
T90C-121,Salvador Perez,Kansas City Royals,
T90C-122,Teoscar Hernández,Los Angeles Dodgers,
T90C-123,Freddie Freeman,Los Angeles Dodgers,
T90C-124,Javier Sanoja,Miami Marlins,RC
T90C-125,William Contreras,Milwaukee Brewers,
T90C-126,Willy Adames,San Francisco Giants,
T90C-127,Royce Lewis,Minnesota Twins,
T90C-128,Luisangel Acuña,New York Mets,RC
T90C-129,Mark Vientos,New York Mets,
T90C-130,Anthony Volpe,New York Yankees,
T90C-131,Alec Bohm,Philadelphia Phillies,
T90C-132,Tomoyuki Sugano,Baltimore Orioles,RC
T90C-133,Nick Yorke,Pittsburgh Pirates,RC
T90C-134,Oneil Cruz,Pittsburgh Pirates,
T90C-135,Roki Sasaki,Los Angeles Dodgers,RC
T90C-136,Xander Bogaerts,San Diego Padres,
T90C-137,Mike Yastrzemski,San Francisco Giants,
T90C-138,Cal Raleigh,Seattle Mariners,
T90C-139,Thomas Saggese,St. Louis Cardinals,RC
T90C-140,Junior Caminero,Tampa Bay Rays,
T90C-141,Kumar Rocker,Texas Rangers,RC
T90C-142,Jacob deGrom,Texas Rangers,
T90C-143,Hyeseong Kim,Los Angeles Dodgers,RC
T90C-144,Dylan Crews,Washington Nationals,RC
T90C-145,James Wood,Washington Nationals,RC
T90C-146,Will Wagner,Toronto Blue Jays,RC
T90C-147,Justin Wrobleski,Los Angeles Dodgers,RC
T90C-148,Jace Jung,Detroit Tigers,RC
T90C-149,Zebby Matthews,Minnesota Twins,RC
T90C-150,Zach Dezenzo,Houston Astros,RC
