card_number,name,team,designations
HL-1,Juan Soto,New York Yankees,
HL-2,Julio Rodríguez,Seattle Mariners,
HL-3,Aaron Judge,New York Yankees,
HL-4,Ronald Acuña Jr.,Atlanta Braves,
HL-5,Bryce Harper,Philadelphia Phillies,
HL-6,Shohei Ohtani,Los Angeles Dodgers,
HL-7,Mike Trout,Angels,
HL-8,Gunnar Henderson,Baltimore Orioles,
HL-9,Bobby Witt Jr.,Kansas City Royals,
HL-10,Vladimir Guerrero Jr.,Toronto Blue Jays,
HL-11,Elly De La Cruz,Cincinnati Reds,
HL-12,James Wood,Washington Nationals,RC
HL-13,Fernando Tatis Jr.,San Diego Padres,
HL-14,Willie Mays,San Francisco Giants,
HL-15,Ken Griffey Jr.,Seattle Mariners,
HL-16,Barry Bonds,San Francisco Giants,
HL-17,Mickey Mantle,New York Yankees,
HL-18,Jackie Robinson,Brooklyn Dodgers,
HL-19,Roberto Clemente,Pittsburgh Pirates,
HL-20,Coby Mayo,Baltimore Orioles,RC
HL-21,Mookie Betts,Los Angeles Dodgers,
HL-22,Dylan Crews,Washington Nationals,RC
HL-23,Yordan Alvarez,Houston Astros,
HL-24,Pete Alonso,New York Mets,
HL-25,Hank Aaron,Atlanta Braves,
HL-26,Babe Ruth,New York Yankees,
HL-27,Freddie Freeman,Los Angeles Dodgers,
HL-28,Matt Olson,Atlanta Braves,
HL-29,Nolan Arenado,St. Louis Cardinals,
HL-30,Adley Rutschman,Baltimore Orioles,
HL-31,Corey Seager,Texas Rangers,
HL-32,Carlos Correa,Minnesota Twins,
HL-33,Manny Machado,San Diego Padres,
HL-34,Francisco Lindor,New York Mets,
HL-35,Sammy Sosa,Chicago Cubs,
HL-36,Frank Thomas,Chicago White Sox,
HL-37,Albert Pujols,Angels,
HL-38,Corbin Carroll,Arizona Diamondbacks,
HL-39,Jim Thome,Philadelphia Phillies,
HL-40,David Ortiz,Boston Red Sox,
HL-41,Alex Rodriguez,Seattle Mariners,
HL-42,José Ramírez,Cleveland Guardians,
HL-43,Kirby Puckett,Minnesota Twins,
HL-44,Andrew McCutchen,Pittsburgh Pirates,
HL-45,Cal Ripken Jr.,Baltimore Orioles,
