card_number,name,team,designations
T90-1,Mike Trout,Angels,
T90-2,Mike Schmidt,Philadelphia Phillies,
T90-3,Barry Larkin,Cincinnati Reds,
T90-4,Corey Seager,Texas Rangers,
T90-5,Yadier Molina,St. Louis Cardinals,
T90-6,Tyler Locklear,Seattle Mariners,RC
T90-7,Wade Boggs,Boston Red Sox,
T90-8,Drew Thorpe,Chicago White Sox,RC
T90-9,Jose Altuve,Houston Astros,
T90-10,Juan Soto,New York Yankees,
T90-11,Jackie Robinson,Brooklyn Dodgers,
T90-12,Vladimir Guerrero Jr.,Toronto Blue Jays,
T90-13,Matt Olson,Atlanta Braves,
T90-14,Hank Aaron,Atlanta Braves,
T90-15,Bryce Harper,Philadelphia Phillies,
T90-16,Chipper Jones,Atlanta Braves,
T90-17,Christian Yelich,Milwaukee Brewers,
T90-18,Hurston Waldrep,Atlanta Braves,RC
T90-19,Ben Rice,New York Yankees,RC
T90-20,Elly De La Cruz,Cincinnati Reds,
T90-21,Angel Martínez,Cleveland Guardians,RC
T90-22,Justyn-Henry Malloy,Detroit Tigers,RC
T90-23,Bobby Witt Jr.,Kansas City Royals,
T90-24,Brooks Lee,Minnesota Twins,RC
T90-25,Orelvis Martinez,Toronto Blue Jays,RC
T90-26,Ted Williams,Boston Red Sox,
T90-27,Roberto Clemente,Pittsburgh Pirates,
T90-28,George Brett,Kansas City Royals,
T90-29,Jacob Wilson,Athletics,RC
T90-30,Pete Alonso,New York Mets,
T90-31,Kyle Schwarber,Philadelphia Phillies,
T90-32,Gunnar Henderson,Baltimore Orioles,
T90-33,Connor Norby,Miami Marlins,RC
T90-34,Spencer Schwellenbach,Atlanta Braves,RC
T90-35,Larry Walker,Montréal Expos,
T90-36,Ichiro,Seattle Mariners,
T90-37,Jackson Chourio,Milwaukee Brewers,
T90-38,Francisco Lindor,New York Mets,
T90-39,James Wood,Washington Nationals,RC
T90-40,Tony Gwynn,San Diego Padres,
T90-41,Robin Yount,Milwaukee Brewers,
T90-42,Julio Rodríguez,Seattle Mariners,
T90-43,Trea Turner,Philadelphia Phillies,
T90-44,Riley Greene,Detroit Tigers,
T90-45,Corbin Carroll,Arizona Diamondbacks,
