card_number,name,team,designations
TG-1,Nolan Arenado,St. Louis Cardinals,
TG-2,Aaron Judge,New York Yankees,
TG-3,Bryce Harper,Philadelphia Phillies,
TG-4,Fernando Tatis Jr.,San Diego Padres,
TG-5,Julio Rodríguez,Seattle Mariners,
TG-6,Bobby Witt Jr.,Kansas City Royals,
TG-7,Vladimir Guerrero Jr.,Toronto Blue Jays,
TG-8,Mike Trout,Angels,
TG-9,Jose Altuve,Houston Astros,
TG-10,Shohei Ohtani,Los Angeles Dodgers,
TG-11,Francisco Lindor,New York Mets,
TG-12,Gunnar Henderson,Baltimore Orioles,
TG-13,Elly De La Cruz,Cincinnati Reds,
TG-14,Corey Seager,Texas Rangers,
TG-15,Corbin Carroll,Arizona Diamondbacks,
TG-16,Ronald Acuña Jr.,Atlanta Braves,
TG-17,Mookie Betts,Los Angeles Dodgers,
TG-18,James Wood,Washington Nationals,RC
TG-19,Brooks Lee,Minnesota Twins,RC
TG-20,Dylan Crews,Washington Nationals,RC
TG-21,Rafael Devers,Boston Red Sox,
TG-22,Juan Soto,New York Yankees,
TG-23,Paul Skenes,Pittsburgh Pirates,
TG-24,Dansby Swanson,Chicago Cubs,
TG-25,Matt Chapman,San Francisco Giants,
