card_number,name,team,designations
T90C-1,Gunnar Henderson,Baltimore Orioles,
T90C-2,Don Mattingly,New York Yankees,
T90C-3,Hurston Waldrep,Atlanta Braves,RC
T90C-4,Frank Thomas,Chicago White Sox,
T90C-5,Derek Jeter,New York Yankees,
T90C-6,Wade Boggs,Boston Red Sox,
T90C-7,Steven Kwan,Cleveland Guardians,
T90C-8,Rafael Devers,Boston Red Sox,
T90C-9,Nolan Ryan,Houston Astros,
T90C-10,Jackie Robinson,Brooklyn Dodgers,
T90C-11,Francisco Lindor,New York Mets,
T90C-12,Fernando Tatis Jr.,San Diego Padres,
T90C-13,Clayton Kershaw,Los Angeles Dodgers,
T90C-14,Bryce Harper,Philadelphia Phillies,
T90C-15,Elly De La Cruz,Cincinnati Reds,
T90C-16,Jacob Wilson,Athletics,RC
T90C-17,Rece Hinds,Cincinnati Reds,RC
T90C-18,Jazz Chisholm Jr.,New York Yankees,
T90C-19,Juan Soto,New York Yankees,
T90C-20,Drew Thorpe,Chicago White Sox,RC
T90C-21,Coby Mayo,Baltimore Orioles,RC
T90C-22,Jarren Duran,Boston Red Sox,
T90C-23,Matt Olson,Atlanta Braves,
T90C-24,Adael Amador,Colorado Rockies,RC
T90C-25,Gordon Graceffo,St. Louis Cardinals,RC
T90C-26,Carlos Correa,Minnesota Twins,
T90C-27,Ryne Sandberg,Chicago Cubs,
T90C-28,Nacho Alvarez Jr.,Atlanta Braves,RC
T90C-29,Rhett Lowder,Cincinnati Reds,RC
T90C-30,Vladimir Guerrero Jr.,Toronto Blue Jays,
T90C-31,Jeff Bagwell,Houston Astros,
T90C-32,Paul Skenes,Pittsburgh Pirates,
T90C-33,Hayden Birdsong,San Francisco Giants,RC
T90C-34,Jackson Merrill,San Diego Padres,
T90C-35,Adley Rutschman,Baltimore Orioles,
T90C-36,River Ryan,Los Angeles Dodgers,RC
T90C-37,Ken Griffey Jr.,Seattle Mariners,
T90C-38,Barry Larkin,Cincinnati Reds,
T90C-39,Trea Turner,Philadelphia Phillies,
T90C-40,Rickey Henderson,Oakland Athletics,
T90C-41,Jackson Chourio,Milwaukee Brewers,
T90C-42,Orelvis Martinez,Toronto Blue Jays,RC
T90C-43,Shota Imanaga,Chicago Cubs,
T90C-44,Dylan Crews,Washington Nationals,RC
T90C-45,Ronald Acuña Jr.,Atlanta Braves,
T90C-46,Dale Murphy,Atlanta Braves,
T90C-47,Seiya Suzuki,Chicago Cubs,
T90C-48,Nolan Arenado,St. Louis Cardinals,
T90C-49,Brooks Lee,Minnesota Twins,RC
T90C-50,Shohei Ohtani,Los Angeles Dodgers,
T90C-51,Yordan Alvarez,Houston Astros,
T90C-52,Mark McGwire,Oakland Athletics,
T90C-53,Justyn-Henry Malloy,Detroit Tigers,RC
T90C-54,Mike Trout,Angels,
T90C-55,James Wood,Washington Nationals,RC
T90C-56,Bobby Witt Jr.,Kansas City Royals,
T90C-57,Julio Rodríguez,Seattle Mariners,
T90C-58,Tony Gwynn,San Diego Padres,
T90C-59,Chayce McDermott,Baltimore Orioles,RC
T90C-60,Spencer Schwellenbach,Atlanta Braves,RC
T90C-61,Brandon Nimmo,New York Mets,
T90C-62,Chipper Jones,Atlanta Braves,
T90C-63,Jake Bloss,Toronto Blue Jays,RC
T90C-64,Tyler Locklear,Seattle Mariners,RC
T90C-65,Adam Mazur,Miami Marlins,RC
T90C-66,Angel Martínez,Cleveland Guardians,RC
T90C-67,Vladimir Guerrero,Montréal Expos,
T90C-68,Robin Yount,Milwaukee Brewers,
T90C-69,Cade Povich,Baltimore Orioles,RC
T90C-70,Corey Seager,Texas Rangers,
T90C-71,Manny Machado,San Diego Padres,
T90C-72,Larry Walker,Montréal Expos,
T90C-73,Sonny Gray,St. Louis Cardinals,
T90C-74,Byron Buxton,Minnesota Twins,
T90C-75,Will Clark,San Francisco Giants,
T90C-76,Yoshinobu Yamamoto,Los Angeles Dodgers,
T90C-77,Christian Yelich,Milwaukee Brewers,
T90C-78,Luis Robert Jr.,Chicago White Sox,
T90C-79,Jose Altuve,Houston Astros,
T90C-80,Corbin Carroll,Arizona Diamondbacks,
T90C-81,Mookie Betts,Los Angeles Dodgers,
T90C-82,Aaron Judge,New York Yankees,
T90C-83,Pete Alonso,New York Mets,
T90C-84,Paul Goldschmidt,St. Louis Cardinals,
T90C-85,Wyatt Langford,Texas Rangers,
T90C-86,Ben Rice,New York Yankees,RC
T90C-87,Connor Norby,Miami Marlins,RC
T90C-88,Cal Ripken Jr.,Baltimore Orioles,
T90C-89,Riley Greene,Detroit Tigers,
T90C-90,David Festa,Minnesota Twins,RC
T90C-91,Randy Arozarena,Seattle Mariners,
T90C-92,Bo Jackson,Kansas City Royals,
T90C-93,Ichiro,Seattle Mariners,
T90C-94,José Ramírez,Cleveland Guardians,
T90C-95,Andrew McCutchen,Pittsburgh Pirates,
T90C-96,George Brett,Kansas City Royals,
T90C-97,Matt Chapman,San Francisco Giants,
T90C-98,Gerrit Cole,New York Yankees,
T90C-99,Albert Pujols,St. Louis Cardinals,
T90C-100,Mike Schmidt,Philadelphia Phillies,
