card_number,name,team,designations
1,Shohei Ohtani,Angels,
2,Craig Kimbrel,Chicago White Sox,
3,Huascar Ynoa,Atlanta Braves,
4,Travis d'Arnaud,Atlanta Braves,
5,Rougned Odor,New York Yankees,
6,Jazz Chisholm Jr.,Miami Marlins,FS
7,Bobby Dalbec,Boston Red Sox,FS
8,Xander Bogaerts,Boston Red Sox,
9,Elieser Hernandez,Miami Marlins,
10,Archie Bradley,Philadelphia Phillies,
11,Jesus Luzardo,Miami Marlins,
12,Gavin Sheets,Chicago White Sox,RC
13,Freddy Peralta,Milwaukee Brewers,
14,Amed Rosario,Cleveland Guardians,
15,Jose Iglesias,Boston Red Sox,
16,Tommy Pham,San Diego Padres,
17,Gregory Soto,Detroit Tigers,
18,Emmanuel Rivera,Kansas City Royals,RC
19,Brian Anderson,Miami Marlins,
20,Jake Cousins,Milwaukee Brewers,RC
21,Shane Bieber,Cleveland Guardians,
22,Bryan De La Cruz,Miami Marlins,RC
23,Gio Urshela,New York Yankees,
24,Trevor Rogers,Miami Marlins,RCUP
25,Vidal Brujan,Tampa Bay Rays,RC
26,Devin Williams,Milwaukee Brewers,
27,Mike Trout,Angels,
28,Cesar Hernandez,Chicago White Sox,
29,Jose Berrios,Toronto Blue Jays,
30,Kyle Muller,Atlanta Braves,RC
31,Matt Manning,Detroit Tigers,RC
32,Taylor Rogers,Minnesota Twins,
33,Danny Jansen,Toronto Blue Jays,
34,Adam Wainwright,St. Louis Cardinals,
35,Gerrit Cole,New York Yankees,
36,Jorge Alfaro,Miami Marlins,
37,Michael Conforto,New York Mets,
38,Mason Thompson,Washington Nationals,RC
39,Andrew Miller,St. Louis Cardinals,
40,David Price,Los Angeles Dodgers,
41,Clayton Kershaw,Los Angeles Dodgers,
42,Mitch Moreland,Oakland Athletics,
43,Josiah Gray,Washington Nationals,RC
44,Didi Gregorius,Philadelphia Phillies,
45,Sonny Gray,Cincinnati Reds,
46,Raimel Tapia,Colorado Rockies,
47,Alex Reyes,St. Louis Cardinals,
48,Guerrero Jr./Perez/Ohtani,AL,LL HRL
49,Brett Gardner,New York Yankees,
50,Mookie Betts,Los Angeles Dodgers,
51,Zack Greinke,Houston Astros,
52,Greg Holland,Kansas City Royals,
53,Hanser Alberto,Kansas City Royals,
54,Lourdes Gurriel Jr.,Toronto Blue Jays,
55,Robbie Grossman,Detroit Tigers,
56,Ke'Bryan Hayes,Pittsburgh Pirates,FS
57,Kyle Gibson,Philadelphia Phillies,
58,Lars Nootbaar,St. Louis Cardinals,RC
59,Turner/Soto/Harper,NL,LL AVGL
60,Mike Moustakas,Cincinnati Reds,
61,Jakson Reetz,Washington Nationals,RC
62,Luke Williams,Philadelphia Phillies,RC
63,Christian Vazquez,Boston Red Sox,
64,Tim Anderson,Chicago White Sox,
65,Austin Hedges,Cleveland Guardians,
66,Connor Wong,Boston Red Sox,RC
67,Freddy Galvis,Philadelphia Phillies,
68,Alex Bregman,Houston Astros,
69,Corey Kluber,New York Yankees,
70,Ryan Weathers,San Diego Padres,
71,Ernie Clement,Cleveland Guardians,RC
72,Pedro Severino,Baltimore Orioles,
73,Johnny Cueto,San Francisco Giants,
74,Merrill Kelly,Arizona Diamondbacks,
75,Christian Walker,Arizona Diamondbacks,
76,Nicky Lopez,Kansas City Royals,
77,Josh Naylor,Cleveland Guardians,
78,Aaron Ashby,Milwaukee Brewers,RC
79,Trey Mancini,Baltimore Orioles,
80,Mitch Haniger,Seattle Mariners,
81,Jesse Winker,Cincinnati Reds,
82,Charlie Morton,Atlanta Braves,
83,Will Smith,Los Angeles Dodgers,
84,Jose Abreu,Chicago White Sox,
85,Rodolfo Castro,Pittsburgh Pirates,RC
86,Kris Bryant,San Francisco Giants,
87,Nolan Arenado,St. Louis Cardinals,
88,Travis Shaw,Boston Red Sox,
89,Jorge Mateo,Baltimore Orioles,
90,Enrique Hernandez,Boston Red Sox,
91,Kyle Seager,Seattle Mariners,
92,Avisail Garcia,Milwaukee Brewers,
93,Isiah Kiner-Falefa,Texas Rangers,
94,Cedric Mullins,Baltimore Orioles,
95,Chad Pinder,Oakland Athletics,
96,Cincinnati Reds,Cincinnati Reds,TC
97,Curtis Terry,Texas Rangers,RC
98,Francisco Lindor,New York Mets,CC
99,Aaron Judge,New York Yankees,
100,Fernando Tatis Jr.,San Diego Padres,
101,Clint Frazier,New York Yankees,
102,Ian Kennedy,Philadelphia Phillies,
103,MIke Yastrzemksi,San Francisco Giants,
104,Nelson Cruz,Tampa Bay Rays,
105,Urias/Wainwright/Buehler,NL,LL WL
106,Pavin Smith,Arizona Diamondbacks,
107,Luis Robert,Chicago White Sox,
108,Zach Pop,Miami Marlins,RC
109,Toronto Blue Jays,Toronto Blue Jays,TC
110,Yordan Alvarez,Houston Astros,CC
111,Tony Santillan,Cincinnati Reds,RC
112,Marco Gonzales,Seattle Mariners,
113,Brock Holt,Texas Rangers,
114,Tony Kemp,Oakland Athletics,
115,Austin Riley,Atlanta Braves,
116,Alcides Escobar,Washington Nationals,
117,Brandon Crawford,San Francisco Giants,
118,Alex Wells,Baltimore Orioles,RC
119,Gleyber Torres,New York Yankees,CC
120,Andrew Vaughn,Chicago White Sox,FS
121,New York Yankees,New York Yankees,TC
122,Shohei Ohtani,Angels,CC
123,Miguel Sano,Minnesota Twins,
124,San Diego Padres,San Diego Padres,TC
125,Fernando Tatis Jr.,San Diego Padres,CC
126,Bo Bichette,Toronto Blue Jays,
127,Wheeler/Scherzer/Burnes,NL,LL KL
128,Matthew Boyd,Detroit Tigers,
129,Max Fried,Atlanta Braves,
130,Tyler Gilbert,Arizona Diamondbacks,RC
131,Luis Gil,New York Yankees,RC
132,Ryan McMahon,Colorado Rockies,
133,Zac Lowther,Baltimore Orioles,RC
134,Tylor Megill,New York Mets,RC
135,Chas McCormick,Houston Astros,RC
136,Houston Astros,Houston Astros,TC
137,Anthony DeSclafani,San Francisco Giants,
138,Ray/Cole/Cease,AL,LL KL
139,Omar Narvaez,Milwaukee Brewers,
140,Ivan Castillo,San Diego Padres,RC
141,Yermin Mercedes,Chicago White Sox,
142,Aroldis Chapman,New York Yankees,
143,Ian Happ,Chicago Cubs,
144,Arizona Diamondbacks,Arizona Diamondbacks,TC
145,Joey Wendle,Tampa Bay Rays,
