card_number,name,team,designations
1,Fernando Tatis Jr.,San Diego Padres,
2,Roberto Osuna,Houston Astros,
3,Matt Chapman,Oakland Athletics,
4,David Bote,Chicago Cubs,
5,Julio Urias,Los Angeles Dodgers,
6,Justus Sheffield,Seattle Mariners,
7,Dab on 'Em,Milwaukee Brewers,CC
8,Mauricio Dubon,San Francisco Giants,
9,Max Fried,Atlanta Braves,
10,Daulton Varsho,Arizona Diamondbacks,RC
11,Max Kepler,Minnesota Twins,
12,Joey Bart,San Francisco Giants,RC
13,Mookie Betts,Los Angeles Dodgers,
14,Do It for the Fans!,Chicago White Sox,CC
15,Mookie Betts,Los Angeles Dodgers,WSH
16,Patrick Sandoval,Angels,
17,Sean Doolittle,Washington Nationals,
18,Shun Yamaguchi,Toronto Blue Jays,
19,Jakob Junis,Kansas City Royals,
20,J.D. Martinez,Boston Red Sox,
21,Eric Sogard,Milwaukee Brewers,
22,Pedro Severino,Baltimore Orioles,
23,Nomar Mazara,Chicago White Sox,
24,Nolan Arenado,Colorado Rockies,
25,Sixto Sanchez,Miami Marlins,RC
26,Bobby Dalbec,Boston Red Sox,RC
27,Mike Trout,Angels,
28,Luke Weaver,Arizona Diamondbacks,
29,Chris Davis,Baltimore Orioles,
30,Miguel Andujar,New York Yankees,
31,Brandon Kintzler,Miami Marlins,
32,Edward Olivares,Kansas City Royals,RC
33,Yonathan Daza,Colorado Rockies,
34,Roberto Perez,Cleveland Indians,
35,Danny Santana,Texas Rangers,
36,Charlie Morton,Tampa Bay Rays,
37,Jose Quintana,Chicago Cubs,
38,Mitch Moreland,San Diego Padres,
39,New York Yankees,New York Yankees,TC
40,Joc Pederson,Los Angeles Dodgers,
41,Deivi Garcia,New York Yankees,RC
42,Kyle Lewis,Seattle Mariners,RCUP
43,Jo Adell,Angels,RC
44,Walker Buehler,Los Angeles Dodgers,WSH
45,Wade LeBlanc,Baltimore Orioles,
46,Jesus Luzardo,Oakland Athletics,FS
47,Ketel Marte,Arizona Diamondbacks,
48,Maikel Franco,Kansas City Royals,
49,Starling Marte,Miami Marlins,
50,Cody Bellinger,Los Angeles Dodgers,
51,Sean Manaea,Oakland Athletics,
52,Archie Bradley,Cincinnati Reds,
53,Andres Gimenez,New York Mets,RC
54,Joakim Soria,Oakland Athletics,
55,Nick Senzel,Cincinnati Reds,
56,Steven Matz,New York Mets,
57,Will Smith,Los Angeles Dodgers,
58,Washington Nationals,Washington Nationals,TC
