card_number,name,team,designations
TOG-1,Shohei Ohtani,Los Angeles Dodgers,
TOG-2,Mike Trout,Angels,
TOG-3,Aaron Judge,New York Yankees,
TOG-4,Gunnar Henderson,Baltimore Orioles,
TOG-5,Elly De La Cruz,Cincinnati Reds,
TOG-6,Corbin Carroll,Arizona Diamondbacks,
TOG-7,Ronald Acuña Jr.,Atlanta Braves,
TOG-8,Mookie Betts,Los Angeles Dodgers,
TOG-9,Roman Anthony,Boston Red Sox,RC
TOG-10,Samuel Basallo,Baltimore Orioles,RC
TOG-11,Juan Soto,New York Mets,
TOG-12,Jac Caglianone,Kansas City Royals,RC
TOG-13,Pete Crow-Armstrong,Chicago Cubs,
TOG-14,Paul Skenes,Pittsburgh Pirates,
TOG-15,James Wood,Washington Nationals,
TOG-16,Bobby Witt Jr.,Kansas City Royals,
TOG-17,Vladimir Guerrero Jr.,Toronto Blue Jays,
TOG-18,Bryce Harper,Philadelphia Phillies,
TOG-19,Fernando Tatis Jr.,San Diego Padres,
TOG-20,Julio Rodríguez,Seattle Mariners,
TOG-21,Christian Moore,Angels,RC
TOG-22,Nick Kurtz,Athletics,
TOG-23,Seiya Suzuki,Chicago Cubs,
TOG-24,Colson Montgomery,Chicago White Sox,RC
TOG-25,Chase Burns,Cincinnati Reds,RC
TOG-26,José Ramírez,Cleveland Guardians,
TOG-27,Tarik Skubal,Detroit Tigers,
TOG-28,Munetaka Murakami,Chicago White Sox,RC
TOG-29,Freddie Freeman,Los Angeles Dodgers,
TOG-30,Alex Freeland,Los Angeles Dodgers,RC
TOG-31,Jackson Chourio,Milwaukee Brewers,
TOG-32,Francisco Lindor,New York Mets,
TOG-33,Nolan McLean,New York Mets,RC
TOG-34,Cam Schlittler,New York Yankees,RC
TOG-35,Kyle Schwarber,Philadelphia Phillies,
TOG-36,Bubba Chandler,Pittsburgh Pirates,RC
TOG-37,Jackson Merrill,San Diego Padres,
TOG-38,Bryce Eldridge,San Francisco Giants,RC
TOG-39,Cole Young,Seattle Mariners,RC
TOG-40,Trey Yesavage,Toronto Blue Jays,RC
