card_number,name,team,designations
91O-1,Shohei Ohtani,Los Angeles Dodgers,
91O-2,Aaron Judge,New York Yankees,
91O-3,Mike Trout,Angels,
91O-4,Ken Griffey Jr.,Seattle Mariners,
91O-5,Ronald Acuña Jr.,Atlanta Braves,
91O-6,Bobby Witt Jr.,Kansas City Royals,
91O-7,Munetaka Murakami,Chicago White Sox,RC
91O-8,Pete Crow-Armstrong,Chicago Cubs,
91O-9,Juan Soto,New York Mets,
91O-10,Gunnar Henderson,Baltimore Orioles,
91O-11,Elly De La Cruz,Cincinnati Reds,
91O-12,Fernando Tatis Jr.,San Diego Padres,
91O-13,Bryce Harper,Philadelphia Phillies,
91O-14,Nick Kurtz,Athletics,
91O-15,Jac Caglianone,Kansas City Royals,RC
91O-16,Roman Anthony,Boston Red Sox,RC
