card_number,name,team,designations
HA-1,Jac Caglianone,Kansas City Royals,RC
HA-2,Roman Anthony,Boston Red Sox,RC
HA-3,Aaron Judge,New York Yankees,
HA-4,Kyle Teel,Chicago White Sox,RC
HA-5,Shohei Ohtani,Los Angeles Dodgers,
HA-6,Ronald Acuña Jr.,Atlanta Braves,
HA-7,Bobby Witt Jr.,Kansas City Royals,
HA-8,Pete Crow-Armstrong,Chicago Cubs,
HA-9,Bryce Harper,Philadelphia Phillies,
HA-10,Christian Moore,Angels,RC
HA-11,Bo Jackson,Kansas City Royals,
HA-12,Honus Wagner,Pittsburgh Pirates,
HA-13,Bubba Chandler,Pittsburgh Pirates,RC
HA-14,Jacob Misiorowski,Milwaukee Brewers,RC
HA-15,Samuel Basallo,Baltimore Orioles,RC
HA-16,Chase Burns,Cincinnati Reds,RC
HA-17,Nolan McLean,New York Mets,RC
HA-18,Ken Griffey Jr.,Seattle Mariners,
HA-19,Nolan Ryan,California Angels,
HA-20,Colson Montgomery,Chicago White Sox,RC
HA-21,Cam Schlittler,New York Yankees,RC
HA-22,Elly De La Cruz,Cincinnati Reds,
HA-23,Mark McGwire,St. Louis Cardinals,
HA-24,Juan Soto,New York Mets,
HA-25,Vladimir Guerrero Jr.,Toronto Blue Jays,
HA-26,Vladimir Guerrero,Montréal Expos,
HA-27,Paul Skenes,Pittsburgh Pirates,
HA-28,Bryce Eldridge,San Francisco Giants,RC
HA-29,Barry Larkin,Cincinnati Reds,
HA-30,Sammy Sosa,Chicago Cubs,
HA-31,Cole Young,Seattle Mariners,RC
HA-32,Carson Williams,Tampa Bay Rays,RC
HA-33,Cal Raleigh,Seattle Mariners,
HA-34,Trey Yesavage,Toronto Blue Jays,RC
HA-35,Chase DeLauter,Cleveland Guardians,RC
HA-36,Carl Yastrzemski,Boston Red Sox,
HA-37,Nick Kurtz,Athletics,
HA-38,Alex Freeland,Los Angeles Dodgers,RC
HA-39,Munetaka Murakami,Chicago White Sox,RC
HA-40,Mike Trout,Angels,
