card_number,name,team,designations
88BA-AB,Alec Burleson,St. Louis Cardinals,RC
88BA-AR,Adley Rutschman,Baltimore Orioles,RC
88BA-BBA,Brett Baty,New York Mets,RC
88BA-BF,Bailey Falter,Philadelphia Phillies,RC
88BA-BN,Bo Naylor,Cleveland Guardians,RC
88BA-CCA,Corbin Carroll,Arizona Diamondbacks,RC
88BA-CMO,Christopher Morel,Chicago Cubs,RC
88BA-ET,Ezequiel Tovar,Colorado Rockies,RC
88BA-FP,Ford Proctor,San Francisco Giants,RC
88BA-GH,Gunnar Henderson,Baltimore Orioles,RC
88BA-GMO,Gabriel Moreno,Toronto Blue Jays,RC
88BA-GW,Greg Weissert,New York Yankees,RC
88BA-HB,Hunter Brown,Houston Astros,RC
88BA-HW,Hayden Wesneski,Chicago Cubs,RC
88BA-JA,Javier Assad,Chicago Cubs,RC
88BA-JJ,Josh Jung,Texas Rangers,RC
88BA-JM,Joey Meneses,Washington Nationals,RC
88BA-JW,Jordan Walker,St. Louis Cardinals,RC
88BA-JO,James Outman,Los Angeles Dodgers,RC
88BA-KC,Kerry Carpenter,Detroit Tigers,RC
88BA-KW,Ken Waldichuk,Oakland Athletics,RC
88BA-MH,Michael Harris II,Atlanta Braves,RC
88BA-MMA,Miles Mastrobuoni,Tampa Bay Rays,RC
88BA-MV,Miguel Vargas,Los Angeles Dodgers,RC
88BA-MVI,Mark Vientos,New York Mets,RC
88BA-MW,Matt Wallner,Minnesota Twins,RC
88BA-NG,Nolan Gorman,St. Louis Cardinals,RC
88BA-OP,Oswald Peraza,New York Yankees,RC
88BA-RG,Riley Greene,Detroit Tigers,RC
88BA-RA,Ryan Aguilar,Angels,RC
88BA-RK,Ryan Kreidler,Detroit Tigers,RC
88BA-SG,Stone Garrett,Arizona Diamondbacks,RC
88BA-SS,Spencer Steer,Cincinnati Reds,RC
88BA-TC,Triston Casas,Boston Red Sox,RC
88BA-TH,Tommy Henry,Arizona Diamondbacks,RC
88BA-WB,Will Benson,Cleveland Guardians,RC
88BA-AC,Alex Call,Washington Nationals,RC
88BA-AK,Alex Kirilloff,Minnesota Twins,
88BA-AT,Alek Thomas,Arizona Diamondbacks,
88BA-BDA,Brendon Davis,Detroit Tigers,RC
88BA-BH,Brewer Hicklen,Kansas City Royals,RC
88BA-CT,Cody Thomas,Oakland Athletics,RC
88BA-DGU,Dalton Guthrie,Philadelphia Phillies,RC
88BA-IP,Israel Pineda,Washington Nationals,RC
88BA-JAB,Jim Abbott,California Angels,
88BA-JMI,Jose Miranda,Minnesota Twins,
88BA-JT,Jackson Tetreault,Washington Nationals,RC
88BA-MS,Marcus Semien,Texas Rangers,
88BA-RD,Reid Detmers,Angels,
88BA-SW,Simeon Woods Richardson,Minnesota Twins,RC
88BA-WBR,Will Brennan,Cleveland Guardians,RC
88BA-YDI,Yainer Díaz,Houston Astros,RC
88BA-FA,Francisco Alvarez,New York Mets,RC
88BA-RAR,Randy Arozarena,Tampa Bay Rays,
88BA-BBE,Brayan Bello,Boston Red Sox,RC
88BA-JBE,Jose Berrios,Toronto Blue Jays,
88BA-CB,Craig Biggio,Houston Astros,
88BA-OSW,Oswaldo Cabrera,New York Yankees,RC
88BA-MCA,Mark Canha,New York Mets,
88BA-MAX,Max Castillo,Kansas City Royals,RC
88BA-DC,Dylan Cease,Chicago White Sox,
88BA-MCH,Matt Chapman,Toronto Blue Jays,
88BA-JCJ,Jazz Chisholm Jr.,Miami Marlins,
88BA-RD,Rafael Devers,Boston Red Sox,
88BA-JF,Jack Flaherty,St. Louis Cardinals,
88BA-DH,DL Hall,Baltimore Orioles,RC
88BA-IH,Ivan Herrera,St. Louis Cardinals,RC
88BA-MMA,Manny Machado,San Diego Padres,
88BA-AMA,Alek Manoah,Toronto Blue Jays,
88BA-MM,Max Meyer,Miami Marlins,RC
88BA-JP,Jermaine Palacios,Minnesota Twins,RC
88BA-JR,José Ramírez,Cleveland Guardians,
88BA-AR,Austin Riley,Atlanta Braves,
88BA-BSN,Blake Snell,San Diego Padres,
88BA-LS,Lenyn Sosa,Chicago White Sox,RC
88BA-KS,Kyle Stowers,Baltimore Orioles,RC
88BA-KT,Kyle Tucker,Houston Astros,
88BA-CY,Christian Yelich,Milwaukee Brewers,
88BA-I,Ichiro,Seattle Mariners,
88BA-AVO,Anthony Volpe,New York Yankees,RC
88BA-MB,Matthew Batten,San Diego Padres,RC
88BA-WCL,Will Clark,San Francisco Giants,
88BA-AD,Andre Dawson,Chicago Cubs,
88BA-MAI,Maikel Garcia,Kansas City Royals,RC
88BA-RH,Rhys Hoskins,Philadelphia Phillies,
88BA-JI,Jonathan India,Cincinnati Reds,
88BA-RJ,Randy Johnson,Arizona Diamondbacks,
88BA-YM,Yadier Molina,St. Louis Cardinals,
88BA-SP,Salvador Perez,Kansas City Royals,
88BA-MC,Miguel Cabrera,Detroit Tigers,
88BA-FF,Freddie Freeman,Los Angeles Dodgers,
88BA-CJ,Chipper Jones,Atlanta Braves,
88BA-JMA,Joe Mauer,Minnesota Twins,
88BA-JSO,Juan Soto,San Diego Padres,
88BA-MSW,Matt Swarmer,Chicago Cubs,RC
88BA-FTJ,Fernando Tatis Jr.,San Diego Padres,
88BA-RY,Robin Yount,Milwaukee Brewers,
