card_number,name,team,designations
89BR-AB,Adrián Beltré,Texas Rangers,
89BR-ABR,Alex Bregman,Houston Astros,
89BR-AJ,Aaron Judge,New York Yankees,
89BR-AM,Andrew McCutchen,Pittsburgh Pirates,
89BR-AN,Aaron Nola,Philadelphia Phillies,
89BR-APE,Andy Pettitte,New York Yankees,
89BR-APU,Albert Pujols,St. Louis Cardinals,
89BR-AR,Alex Rodriguez,New York Yankees,
89BR-ARU,Adley Rutschman,Baltimore Orioles,
89BR-ARZ,Anthony Rizzo,New York Yankees,
89BR-BB,Bo Bichette,Toronto Blue Jays,
89BR-BBX,Byron Buxton,Minnesota Twins,
89BR-BC,Brandon Crawford,San Francisco Giants,
89BR-BH,Bryce Harper,Philadelphia Phillies,
89BR-BL,Barry Larkin,Cincinnati Reds,
89BR-BN,Bo Naylor,Cleveland Guardians,
89BR-BP,Buster Posey,San Francisco Giants,
89BR-BW,Bobby Witt Jr.,Kansas City Royals,
89BR-CB,Craig Biggio,Houston Astros,
89BR-CC,Carlos Correa,Minnesota Twins,
89BR-CJ,Chipper Jones,Atlanta Braves,
89BR-CM,Christopher Morel,Chicago Cubs,
89BR-CR,Cal Ripken Jr.,Baltimore Orioles,
89BR-CS,CC Sabathia,New York Yankees,
89BR-CY,Christian Yelich,Milwaukee Brewers,
89BR-DJ,Derek Jeter,New York Yankees,
89BR-DO,David Ortiz,Boston Red Sox,
89BR-DP,Dustin Pedroia,Boston Red Sox,
89BR-DS,Dansby Swanson,Chicago Cubs,
89BR-ED,Elly De La Cruz,Cincinnati Reds,RC
89BR-EM,Eddie Murray,Baltimore Orioles,
89BR-FT,Frank Thomas,Chicago White Sox,
89BR-FTJ,Fernando Tatis Jr.,San Diego Padres,
89BR-GC,Gerrit Cole,New York Yankees,
89BR-GMI,Garrett Mitchell,Milwaukee Brewers,
89BR-GMO,Gabriel Moreno,Arizona Diamondbacks,
89BR-GS,George Springer,Toronto Blue Jays,
89BR-GST,Giancarlo Stanton,New York Yankees,
89BR-GT,Gleyber Torres,New York Yankees,
89BR-HB,Hunter Brown,Houston Astros,
89BR-HD,Henry Davis,Pittsburgh Pirates,RC
89BR-HG,Hunter Greene,Cincinnati Reds,
89BR-IR,Ivan Rodriguez,Texas Rangers,
89BR-JA,Jose Altuve,Houston Astros,
89BR-JB,Jeff Bagwell,Houston Astros,
89BR-JC,Jazz Chisholm Jr.,Miami Marlins,
89BR-JD,Jarren Duran,Boston Red Sox,
89BR-JI,Jonathan India,Cincinnati Reds,
89BR-JJ,Josh Jung,Texas Rangers,
89BR-JP,Jeremy Peña,Houston Astros,
89BR-JR,Julio Rodríguez,Seattle Mariners,
89BR-JRA,José Ramírez,Cleveland Guardians,
89BR-JS,John Smoltz,Atlanta Braves,
89BR-JSO,Juan Soto,San Diego Padres,
89BR-JV,Joey Votto,Cincinnati Reds,
89BR-JW,Jordan Walker,St. Louis Cardinals,
89BR-KB,Kris Bryant,Colorado Rockies,
89BR-KG,Ken Griffey Jr.,Seattle Mariners,
89BR-KP,Kirby Puckett,Minnesota Twins,
89BR-KS,Kyle Schwarber,Philadelphia Phillies,
89BR-LM,Luis Matos,San Francisco Giants,RC
89BR-LN,Lars Nootbaar,St. Louis Cardinals,
89BR-MC,Miguel Cabrera,Detroit Tigers,
89BR-MH,Michael Harris II,Atlanta Braves,
89BR-ML,Marco Luciano,San Francisco Giants,RC
89BR-MM,Manny Machado,San Diego Padres,
89BR-MP,Mike Piazza,New York Mets,
89BR-MT,Mike Trout,Angels,
89BR-NA,Nolan Arenado,St. Louis Cardinals,
89BR-NC,Nestor Cortes Jr.,New York Yankees,
89BR-NJ,Nolan Jones,Colorado Rockies,
89BR-NP,Nick Pratto,Kansas City Royals,
89BR-OA,Ozzie Albies,Atlanta Braves,
89BR-OC,Oneil Cruz,Pittsburgh Pirates,
89BR-OS,Ozzie Smith,St. Louis Cardinals,
89BR-PA,Pete Alonso,New York Mets,
89BR-PG,Paul Goldschmidt,St. Louis Cardinals,
89BR-RA,Randy Arozarena,Tampa Bay Rays,
89BR-RAJ,Ronald Acuña Jr.,Atlanta Braves,
89BR-RD,Rafael Devers,Boston Red Sox,
89BR-RG,Riley Greene,Detroit Tigers,
89BR-RMO,Ryan Mountcastle,Baltimore Orioles,
89BR-RS,Ryne Sandberg,Chicago Cubs,
89BR-SG,Sonny Gray,Minnesota Twins,
89BR-SO,Shohei Ohtani,Angels,
89BR-SS,Sammy Sosa,Chicago Cubs,
89BR-SSE,Seiya Suzuki,Chicago Cubs,
89BR-TG,Tony Gwynn,San Diego Padres,
89BR-TT,Trea Turner,Philadelphia Phillies,
89BR-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
89BR-VP,Vinnie Pasquantino,Kansas City Royals,
89BR-WB,Wade Boggs,Boston Red Sox,
89BR-WCO,Willson Contreras,St. Louis Cardinals,
89BR-XB,Xander Bogaerts,San Diego Padres,
89BR-YA,Yordan Alvarez,Houston Astros,
89R2-AB,Alex Bregman,Houston Astros,
89R2-AH,Austin Hays,Baltimore Orioles,
89R2-AJ,Aaron Judge,New York Yankees,
89R2-AM,Andrew McCutchen,Pittsburgh Pirates,
89R2-AV,Anthony Volpe,New York Yankees,
89R2-BS,Bryson Stott,Philadelphia Phillies,
89R2-BW,Bobby Witt Jr.,Kansas City Royals,
89R2-CA,CJ Abrams,Washington Nationals,
89R2-CB,Corbin Burnes,Baltimore Orioles,
