card_number,name,team,designations
CC-AB,Alex Bregman,Houston Astros,
CC-AS,Anthony Santander,Baltimore Orioles,
CC-BC,Brandon Crawford,San Francisco Giants,
CC-CBL,Charlie Blackmon,Colorado Rockies,
CC-CY,Christian Yelich,Milwaukee Brewers,
CC-EM,Elehuris Montero,Colorado Rockies,
CC-EP,Eury Pérez,Miami Marlins,
CC-ET,Ezequiel Tovar,Colorado Rockies,
CC-GH,Gunnar Henderson,Baltimore Orioles,
CC-GM,Garrett Mitchell,Milwaukee Brewers,
CC-HB,Hunter Brown,Houston Astros,
CC-JC,Jazz Chisholm Jr.,Miami Marlins,
CC-JG,Josiah Gray,Washington Nationals,
CC-JMA,Jorge Mateo,Baltimore Orioles,
CC-JP,Jeremy Peña,Houston Astros,
CC-JROD,Julio Rodríguez,Seattle Mariners,
CC-JSO,Juan Soto,San Diego Padres,
CC-KB,Kris Bryant,Colorado Rockies,
CC-KT,Kyle Tucker,Houston Astros,
CC-LC,Luis Castillo,Seattle Mariners,
CC-LW,Logan Webb,San Francisco Giants,
CC-MMA,Manny Machado,San Diego Padres,
CC-MME,MJ Melendez,Kansas City Royals,
CC-MMU,Max Muncy,Los Angeles Dodgers,
CC-MT,Mike Trout,Angels,
CC-MY,Mike Yastrzemski,San Francisco Giants,
CC-NC,Nelson Cruz,San Diego Padres,
CC-RM,Ryan Mountcastle,Baltimore Orioles,
CC-SP,Salvador Perez,Kansas City Royals,
CC-TH,Teoscar Hernández,Seattle Mariners,
CC-WC,William Contreras,Milwaukee Brewers,
CC-XB,Xander Bogaerts,San Diego Padres,
CC2-ARE,Anthony Rendon,Angels,
CC2-BB,Brayan Bello,Boston Red Sox,
CC2-BD,Bryan De La Cruz,Miami Marlins,
CC2-BM,Bryce Miller,Seattle Mariners,
CC2-BW,Brandon Woodruff,Milwaukee Brewers,
CC2-CB,Charlie Blackmon,Colorado Rockies,
CC2-CBE,Cody Bellinger,Chicago Cubs,
CC2-CY,Christian Yelich,Milwaukee Brewers,
CC2-DS,Dansby Swanson,Chicago Cubs,
CC2-ED,Elias Díaz,Colorado Rockies,
CC2-ET,Ezequiel Tovar,Colorado Rockies,
CC2-FT,Fernando Tatis Jr.,San Diego Padres,
CC2-HG,Hunter Goodman,Colorado Rockies,RC
CC2-IH,Ian Happ,Chicago Cubs,
CC2-JA,José Abreu,Houston Astros,
CC2-JC,Jake Cronenworth,San Diego Padres,
CC2-JCJ,Jazz Chisholm Jr.,Miami Marlins,
CC2-JH,Josh Hader,San Diego Padres,
CC2-JS,Justin Steele,Chicago Cubs,
CC2-JSO,Jorge Soler,Miami Marlins,
CC2-JT,Jared Triolo,Pittsburgh Pirates,RC
CC2-JW,Jordan Westburg,Baltimore Orioles,RC
CC2-KB,Kris Bryant,Colorado Rockies,
CC2-KP,Kyren Paris,Angels,RC
CC2-LM,Luis Matos,San Francisco Giants,RC
CC2-LO,Logan O'Hoppe,Angels,
CC2-LU,Luis Urías,Milwaukee Brewers,
CC2-MA,Miguel Amaya,Chicago Cubs,
CC2-MB,Michael Brantley,Houston Astros,
CC2-MC,Michael Conforto,San Francisco Giants,
CC2-ML,Marco Luciano,San Francisco Giants,RC
CC2-MM,MJ Melendez,Kansas City Royals,
CC2-MMA,Manny Machado,San Diego Padres,
CC2-MY,Masataka Yoshida,Boston Red Sox,
CC2-NJ,Nolan Jones,Colorado Rockies,
CC2-NM,Nick Madrigal,Chicago Cubs,
CC2-NV,Nelson Velázquez,Chicago Cubs,
CC2-SS,Seiya Suzuki,Chicago Cubs,
CC2-YD,Yu Darvish,San Diego Padres,
CC2-ZN,Zach Neto,Angels,
