card_number,name,team,designations
MLMA-AG,Adolis García,Texas Rangers,
MLMA-AN,Aaron Nola,Philadelphia Phillies,
MLMA-AR,Anthony Rizzo,New York Yankees,
MLMA-ARU,Adley Rutschman,Baltimore Orioles,
MLMA-BB,Byron Buxton,Minnesota Twins,
MLMA-BS,Blake Snell,San Diego Padres,
MLMA-BWI,Bobby Witt Jr.,Kansas City Royals,
MLMA-CB,Corbin Burnes,Milwaukee Brewers,
MLMA-CM,Christopher Morel,Chicago Cubs,
MLMA-CS,Corey Seager,Texas Rangers,
MLMA-CY,Christian Yelich,Milwaukee Brewers,
MLMA-DS,Dansby Swanson,Chicago Cubs,
MLMA-FT,Fernando Tatis Jr.,San Diego Padres,
MLMA-GK,George Kirby,Seattle Mariners,
MLMA-GS,George Springer,Toronto Blue Jays,
MLMA-HD,Henry Davis,Pittsburgh Pirates,RC
MLMA-JA,Jose Altuve,Houston Astros,
MLMA-JI,Jonathan India,Cincinnati Reds,
MLMA-JR,Julio Rodríguez,Seattle Mariners,
MLMA-JRA,José Ramírez,Cleveland Guardians,
MLMA-JS,Juan Soto,San Diego Padres,
MLMA-JV,Joey Votto,Cincinnati Reds,
MLMA-KSC,Kyle Schwarber,Philadelphia Phillies,
MLMA-LW,Logan Webb,San Francisco Giants,
MLMA-MH,Michael Harris II,Atlanta Braves,
MLMA-MM,Max Muncy,Los Angeles Dodgers,
MLMA-MT,Mike Trout,Angels,
MLMA-MY,Masataka Yoshida,Boston Red Sox,
MLMA-OA,Ozzie Albies,Atlanta Braves,
MLMA-PA,Pete Alonso,New York Mets,
MLMA-PG,Paul Goldschmidt,St. Louis Cardinals,
MLMA-RA,Randy Arozarena,Tampa Bay Rays,
MLMA-RD,Rafael Devers,Boston Red Sox,
MLMA-RG,Riley Greene,Detroit Tigers,
MLMA-RM,Ronny Mauricio,New York Mets,RC
MLMA-RMO,Ryan Mountcastle,Baltimore Orioles,
MLMA-SB,Shane Bieber,Cleveland Guardians,
MLMA-SG,Sonny Gray,Minnesota Twins,
MLMA-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
MLMA-XB,Xander Bogaerts,San Diego Padres,
MLMA-YA,Yordan Alvarez,Houston Astros,
MLMA2-AJ,Andruw Jones,Atlanta Braves,
MLMA2-AP,Andy Pettitte,New York Yankees,
MLMA2-AR,Adley Rutschman,Baltimore Orioles,
MLMA2-AW,Austin Wells,New York Yankees,RC
MLMA2-BAG,Jeff Bagwell,Houston Astros,
MLMA2-BC,Brandon Crawford,San Francisco Giants,
