card_number,name,team,designations
WCDA-CY,Yoshinobu Yamamoto / Clayton Kershaw,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-EM,Max Muncy / Tommy Edman,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-FM,Mookie Betts / Freddie Freeman,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-JB,Walker Buehler / Jack Flaherty,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-JW,Will Smith / Jack Flaherty,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-MA,Andy Pages / Max Muncy,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-MW,Max Muncy / Will Smith,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-SC,Clayton Kershaw / Shohei Ohtani,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-SF,Shohei Ohtani / Freddie Freeman,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-SM,Shohei Ohtani / Mookie Betts,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-SY,Yoshinobu Yamamoto / Shohei Ohtani,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-TW,Will Smith / Tommy Edman,Los Angeles Dodgers / Los Angeles Dodgers,
WCDA-YJ,Jack Flaherty / Yoshinobu Yamamoto,Los Angeles Dodgers / Los Angeles Dodgers,
