card_number,name,team,designations
AA-1,Sandy Koufax,Los Angeles Dodgers,
AA-2,Nolan Ryan,Houston Astros,
AA-3,Babe Ruth,Boston Red Sox,
AA-4,Roger Clemens,Boston Red Sox,
AA-5,Greg Maddux,Atlanta Braves,
AA-6,Bob Gibson,St. Louis Cardinals,
AA-7,Pedro Martinez,Boston Red Sox,
AA-8,Randy Johnson,Arizona Diamondbacks,
AA-9,Satchel Paige,St. Louis Browns,
AA-10,Clayton Kershaw,Los Angeles Dodgers,
AA-11,Justin Verlander,Houston Astros,
AA-12,Shohei Ohtani,Los Angeles Dodgers,
AA-13,Sonny Gray,St. Louis Cardinals,
AA-14,Steve Carlton,Philadelphia Phillies,
AA-15,Tom Seaver,New York Mets,
AA-16,Chris Sale,Atlanta Braves,
AA-17,Yoshinobu Yamamoto,Los Angeles Dodgers,
AA-18,Jacob deGrom,Texas Rangers,
AA-19,Shota Imanaga,Chicago Cubs,
AA-20,Paul Skenes,Pittsburgh Pirates,
AA-21,Jackson Jobe,Detroit Tigers,RC
AA-22,Corbin Burnes,Baltimore Orioles,
AA-23,Tarik Skubal,Detroit Tigers,
AA-24,Gerrit Cole,New York Yankees,
AA-25,Rhett Lowder,Cincinnati Reds,RC
