card_number,name,team,designations
90AS-1,Tarik Skubal,Detroit Tigers,
90AS-2,Shohei Ohtani,Los Angeles Dodgers,
90AS-3,George Brett,Kansas City Royals,
90AS-4,Jackson Merrill,San Diego Padres,
90AS-5,Nolan Arenado,St. Louis Cardinals,
90AS-6,Elly De La Cruz,Cincinnati Reds,
90AS-7,David Ortiz,Boston Red Sox,
90AS-8,Ted Williams,Boston Red Sox,
90AS-9,Trea Turner,Philadelphia Phillies,
90AS-10,Mike Trout,Angels,
90AS-11,Chipper Jones,Atlanta Braves,
90AS-12,Aaron Judge,New York Yankees,
90AS-13,Corbin Carroll,Arizona Diamondbacks,
90AS-14,Hank Aaron,Atlanta Braves,
90AS-15,Pete Alonso,New York Mets,
90AS-16,Ichiro,Seattle Mariners,
90AS-17,Paul Skenes,Pittsburgh Pirates,
90AS-18,Carlos Correa,Minnesota Twins,
90AS-19,Bryce Harper,Philadelphia Phillies,
90AS-20,Nolan Ryan,Texas Rangers,
90AS-21,Freddie Freeman,Los Angeles Dodgers,
90AS-22,Derek Jeter,New York Yankees,
90AS-23,Juan Soto,New York Mets,
90AS-24,Jackie Robinson,Brooklyn Dodgers,
90AS-25,Mark McGwire,Oakland Athletics,
90AS-26,Bo Jackson,Kansas City Royals,
90AS-27,Clayton Kershaw,Los Angeles Dodgers,
90AS-28,Hideo Nomo,Los Angeles Dodgers,
90AS-29,Ronald Acuña Jr.,Atlanta Braves,
90AS-30,Willie Mays,San Francisco Giants,
90AS-31,Fernando Tatis Jr.,San Diego Padres,
90AS-32,José Ramírez,Cleveland Guardians,
90AS-33,Mookie Betts,Los Angeles Dodgers,
90AS-34,Ken Griffey Jr.,Seattle Mariners,
90AS-35,Francisco Lindor,New York Mets,
90AS-36,Frank Thomas,Chicago White Sox,
90AS-37,Yordan Alvarez,Houston Astros,
90AS-38,Albert Pujols,St. Louis Cardinals,
90AS-39,Cal Ripken Jr.,Baltimore Orioles,
90AS-40,Gunnar Henderson,Baltimore Orioles,
90AS-41,Babe Ruth,New York Yankees,
90AS-42,William Contreras,Milwaukee Brewers,
90AS-43,Mickey Mantle,New York Yankees,
90AS-44,Manny Machado,San Diego Padres,
90AS-45,Jarren Duran,Boston Red Sox,
90AS-46,Sandy Koufax,Los Angeles Dodgers,
90AS-47,Shota Imanaga,Chicago Cubs,
90AS-48,Julio Rodríguez,Seattle Mariners,
90AS-49,Vladimir Guerrero Jr.,Toronto Blue Jays,
90AS-50,Bobby Witt Jr.,Kansas City Royals,
