card_number,name,team,designations
HA-1,Aaron Judge,New York Yankees,
HA-2,Ronald Acuña Jr.,Atlanta Braves,
HA-3,Julio Rodríguez,Seattle Mariners,
HA-4,Bryce Harper,Philadelphia Phillies,
HA-5,Shohei Ohtani,Los Angeles Dodgers,
HA-6,Mike Trout,Angels,
HA-7,Gunnar Henderson,Baltimore Orioles,
HA-8,Bobby Witt Jr.,Kansas City Royals,
HA-9,James Wood,Washington Nationals,RC
HA-10,Fernando Tatis Jr.,San Diego Padres,
HA-11,Matt Chapman,San Francisco Giants,
HA-12,Brooks Lee,Minnesota Twins,RC
HA-13,Cody Bellinger,Chicago Cubs,
HA-14,Coby Mayo,Baltimore Orioles,RC
HA-15,Jace Jung,Detroit Tigers,RC
HA-16,Elly De La Cruz,Cincinnati Reds,
HA-17,Francisco Lindor,New York Mets,
HA-18,Rafael Devers,Boston Red Sox,
HA-19,Riley Greene,Detroit Tigers,
HA-20,Ketel Marte,Arizona Diamondbacks,
HA-21,Dylan Crews,Washington Nationals,RC
HA-22,Jacob Wilson,Athletics,RC
HA-23,Spencer Strider,Atlanta Braves,
HA-24,Jarren Duran,Boston Red Sox,
HA-25,Kevin Alcántara,Chicago Cubs,RC
HA-26,Rhett Lowder,Cincinnati Reds,RC
HA-27,José Ramírez,Cleveland Guardians,
HA-28,Jackson Jobe,Detroit Tigers,RC
HA-29,Mookie Betts,Los Angeles Dodgers,
HA-30,William Contreras,Milwaukee Brewers,
HA-31,Luisangel Acuña,New York Mets,RC
HA-32,Juan Soto,New York Mets,
HA-33,Gerrit Cole,New York Yankees,
HA-34,Trea Turner,Philadelphia Phillies,
HA-35,Paul Skenes,Pittsburgh Pirates,
HA-36,Manny Machado,San Diego Padres,
HA-37,Kumar Rocker,Texas Rangers,RC
HA-38,Vladimir Guerrero Jr.,Toronto Blue Jays,
HA-39,Corbin Carroll,Arizona Diamondbacks,
HA-40,Jose Altuve,Houston Astros,
