card_number,name,team,designations
GH-1,Aaron Judge,New York Yankees,
GH-2,Ben Rice,New York Yankees,RC
GH-3,Bryce Harper,Philadelphia Phillies,
GH-4,Cal Raleigh,Seattle Mariners,
GH-5,Nolan Arenado,St. Louis Cardinals,
GH-6,Bobby Witt Jr.,Kansas City Royals,
GH-7,Corbin Carroll,Arizona Diamondbacks,
GH-8,Shohei Ohtani,Los Angeles Dodgers,
GH-9,Fernando Tatis Jr.,San Diego Padres,
GH-10,Freddie Freeman,Los Angeles Dodgers,
GH-11,Jackson Holliday,Baltimore Orioles,
GH-12,Jackson Merrill,San Diego Padres,
GH-13,James Wood,Washington Nationals,RC
GH-14,Jazz Chisholm Jr.,New York Yankees,
GH-15,Juan Soto,New York Yankees,
GH-16,Aaron Judge,New York Yankees,
GH-17,Manny Machado,San Diego Padres,
GH-18,Mike Tauchman,Chicago Cubs,
GH-19,Mike Yastrzemski,San Francsico Giants,
GH-20,Cedric Mullins,Baltimore Orioles,
GH-21,Paul Goldschmidt,St. Louis Cardinals,
GH-22,Rece Hinds,Cincinnati Reds,RC
GH-23,Shohei Ohtani,Los Angeles Dodgers,
GH-24,Paul Skenes,Pittsburgh Pirates,RC
GH-25,Shohei Ohtani,Los Angeles Dodgers,
GH-26,Travis d'Arnaud,Atlanta Braves,
GH-27,Wyatt Langford,Texas Rangers,
GH-28,Elly De La Cruz,Cincinnati Reds,
