card_number,name,team,designations
SMLB-1,Nolan Arenado,St. Louis Cardinals,
SMLB-2,Aaron Judge,New York Yankees,
SMLB-3,Bryce Harper,Philadelphia Phillies,
SMLB-4,Fernando Tatis Jr.,San Diego Padres,
SMLB-5,Julio Rodríguez,Seattle Mariners,
SMLB-6,Bobby Witt Jr.,Kansas City Royals,
SMLB-7,Vladimir Guerrero Jr.,Toronto Blue Jays,
SMLB-8,Mike Trout,Angels,
SMLB-9,Yordan Alvarez,Houston Astros,
SMLB-10,Shohei Ohtani,Los Angeles Dodgers,
SMLB-11,Francisco Lindor,New York Mets,
SMLB-12,Gunnar Henderson,Baltimore Orioles,
SMLB-13,Elly De La Cruz,Cincinnati Reds,
SMLB-14,Corey Seager,Texas Rangers,
SMLB-15,Corbin Carroll,Arizona Diamondbacks,
SMLB-16,Ronald Acuña Jr.,Atlanta Braves,
SMLB-17,Mookie Betts,Los Angeles Dodgers,
SMLB-18,James Wood,Washington Nationals,RC
SMLB-19,Brooks Lee,Minnesota Twins,RC
SMLB-20,José Ramírez,Cleveland Guardians,
SMLB-21,Rafael Devers,Boston Red Sox,
SMLB-22,Juan Soto,New York Yankees,
SMLB-23,Coby Mayo,Baltimore Orioles,RC
SMLB-24,Christian Yelich,Milwaukee Brewers,
SMLB-25,Luis Robert Jr.,Chicago White Sox,
SMLB-26,Shota Imanaga,Chicago Cubs,
SMLB-27,Paul Skenes,Pittsburgh Pirates,
SMLB-28,Carlos Correa,Minnesota Twins,
SMLB-29,Matt Chapman,San Francisco Giants,
SMLB-30,Dylan Crews,Washington Nationals,RC
SMLB-31,Jacob Wilson,Athletics,RC
SMLB-32,Matt Olson,Atlanta Braves,
SMLB-33,Spencer Strider,Atlanta Braves,
SMLB-34,Adley Rutschman,Baltimore Orioles,
SMLB-35,Coby Mayo,Baltimore Orioles,RC
SMLB-36,Jarren Duran,Boston Red Sox,
SMLB-37,Cody Bellinger,New York Yankees,
SMLB-38,Kevin Alcántara,Chicago Cubs,RC
SMLB-39,Rhett Lowder,Cincinnati Reds,RC
SMLB-40,Riley Greene,Detroit Tigers,
SMLB-41,Jackson Jobe,Detroit Tigers,RC
SMLB-42,Freddie Freeman,Los Angeles Dodgers,
SMLB-43,Yoshinobu Yamamoto,Los Angeles Dodgers,
SMLB-44,Jackson Chourio,Milwaukee Brewers,
SMLB-45,Royce Lewis,Minnesota Twins,
SMLB-46,Pete Alonso,New York Mets,
SMLB-47,Luisangel Acuña,New York Mets,RC
SMLB-48,Gerrit Cole,New York Yankees,
SMLB-49,Trea Turner,Philadelphia Phillies,
SMLB-50,Oneil Cruz,Pittsburgh Pirates,
SMLB-51,Manny Machado,San Diego Padres,
SMLB-52,Blake Snell,Los Angeles Dodgers,
SMLB-53,Roki Sasaki,Los Angeles Dodgers,RC
SMLB-54,Kumar Rocker,Texas Rangers,RC
SMLB-55,Wyatt Langford,Texas Rangers,
SMLB-56,George Springer,Toronto Blue Jays,
SMLB-57,Paul Goldschmidt,New York Yankees,
SMLB-58,Jose Altuve,Houston Astros,
SMLB-59,Ketel Marte,Arizona Diamondbacks,
SMLB-60,Junior Caminero,Tampa Bay Rays,
