card_number,name,team,designations
364,Ozzie Albies,Atlanta Braves,
367,Wilyer Abreu,Boston Red Sox,
369,Mason Montgomery,Tampa Bay Rays,RC
374,Dustin Harris,Texas Rangers,RC
376,Jackson Chourio,Milwaukee Brewers,
378,Max Muncy,Los Angeles Dodgers,
379,Shane Bieber,Cleveland Guardians,
383,Marcus Semien,Texas Rangers,
384,Ben Casparius,Los Angeles Dodgers,RC
387,Gustavo Campero,Angels,RC
388,Andy Pages,Los Angeles Dodgers,
393,Luis Arraez,San Diego Padres,
394,Corbin Burnes,Arizona Diamondbacks,
400,Shohei Ohtani,Los Angeles Dodgers,
405,Kris Bryant,Colorado Rockies,
408,Kumar Rocker,Texas Rangers,RC
415,Carlos Rodón,New York Yankees,
417,Tomoyuki Sugano,Baltimore Orioles,RC
422,Caden Dana,Angels,RC
425,Billy Cook,Pittsburgh Pirates,RC
430,Will Wagner,Toronto Blue Jays,RC
433,William Contreras,Milwaukee Brewers,
438,Samuel Aldegheri,Angels,RC
441,Christian Walker,Houston Astros,
443,Brady Basso,Athletics,RC
447,Griffin Conine,Miami Marlins,RC
448,Zac Gallen,Arizona Diamondbacks,
450,Trea Turner,Philadelphia Phillies,
451,Kyle Tucker,Chicago Cubs,
452,Jordan Lawlar,Arizona Diamondbacks,
454,Aaron Nola,Philadelphia Phillies,
455,Wyatt Langford,Texas Rangers,
457,Seiya Suzuki,Chicago Cubs,
458,Valente Bellozo,Miami Marlins,RC
463,Thomas Saggese,St. Louis Cardinals,RC
465,J.T. Ginn,Athletics,RC
472,Willson Contreras,St. Louis Cardinals,
473,Shota Imanaga,Chicago Cubs,
474,Bo Bichette,Toronto Blue Jays,
477,Junior Caminero,Tampa Bay Rays,
483,Ty Madden,Detroit Tigers,RC
490,Jackson Jobe,Detroit Tigers,RC
494,Spencer Torkelson,Detroit Tigers,
500,Mookie Betts,Los Angeles Dodgers,
504,Jack Flaherty,Detroit Tigers,
508,Salvador Perez,Kansas City Royals,
510,Nolan Gorman,St. Louis Cardinals,
511,Darren Baker,Washington Nationals,RC
512,Michael Harris II,Atlanta Braves,
521,Willy Adames,San Francisco Giants,
524,Luisangel Acuña,New York Mets,RC
530,Byron Buxton,Minnesota Twins,
535,Leo Jiménez,Toronto Blue Jays,RC
537,Spencer Bivens,San Francisco Giants,RC
541,Jared Jones,Pittsburgh Pirates,
550,Pete Alonso,New York Mets,
557,Kyle Manzardo,Cleveland Guardians,
558,Roki Sasaki,Los Angeles Dodgers,RC
561,Paul Goldschmidt,New York Yankees,
568,Brandon Lockridge,San Diego Padres,RC
569,Kodai Senga,New York Mets,
571,Mason Miller,Athletics,
573,Hyeseong Kim,Los Angeles Dodgers,RC
574,Daniel Schneemann,Cleveland Guardians,RC
576,Parker Meadows,Detroit Tigers,
578,Kevin Alcántara,Chicago Cubs,RC
579,Spencer Strider,Atlanta Braves,
583,Alex Bregman,Boston Red Sox,
587,Jarren Duran,Boston Red Sox,
590,Jasson Domínguez,New York Yankees,
591,Austin Wells,New York Yankees,
596,Tyler Fitzgerald,San Francisco Giants,
599,Duke Ellis,New York Yankees,RC
600,Fernando Tatis Jr.,San Diego Padres,
603,Cal Raleigh,Seattle Mariners,
609,Max Fried,New York Yankees,
610,Gordon Graceffo,St. Louis Cardinals,RC
617,Zack Gelof,Athletics,
625,J.T. Realmuto,Philadelphia Phillies,
628,Noelvi Marte,Cincinnati Reds,
629,Jesse Winker,New York Mets,
630,Heston Kjerstad,Baltimore Orioles,
635,Bryce Teodosio,Angels,RC
638,Bryan Reynolds,Pittsburgh Pirates,
643,Garrett Mitchell,Milwaukee Brewers,
647,Matt McLain,Cincinnati Reds,
650,Adley Rutschman,Baltimore Orioles,
651,Sal Frelick,Milwaukee Brewers,
653,Javier Sanoja,Miami Marlins,RC
656,Jairo Iriarte,Chicago White Sox,RC
659,Nick Yorke,Pittsburgh Pirates,RC
662,Pablo López,Minnesota Twins,
665,Keider Montero,Detroit Tigers,RC
670,Richard Fitts,Boston Red Sox,RC
672,Matt Strahm,Philadelphia Phillies,
673,Ben Brown,Chicago Cubs,
676,Blake Snell,Los Angeles Dodgers,
682,Steven Kwan,Cleveland Guardians,
699,Hayden Birdsong,San Francisco Giants,RC
700,Juan Soto,New York Mets,
