card_number,name,team,designations
AK-1,Juan Soto,New York Mets,
AK-2,Julio Rodríguez,Seattle Mariners,
AK-3,Aaron Judge,New York Yankees,
AK-4,Ronald Acuña Jr.,Atlanta Braves,
AK-5,Bryce Harper,Philadelphia Phillies,
AK-6,Shohei Ohtani,Los Angeles Dodgers,
AK-7,Mike Trout,Angels,
AK-8,Gunnar Henderson,Baltimore Orioles,
AK-9,Bobby Witt Jr.,Kansas City Royals,
AK-10,Vladimir Guerrero Jr.,Toronto Blue Jays,
AK-11,Elly De La Cruz,Cincinnati Reds,
AK-12,James Wood,Washington Nationals,RC
AK-13,Fernando Tatis Jr.,San Diego Padres,
AK-14,Willie Mays,San Francisco Giants,
AK-15,Ken Griffey Jr.,Seattle Mariners,
AK-16,Manny Machado,San Diego Padres,
AK-17,Mickey Mantle,New York Yankees,
AK-18,Jackie Robinson,Brooklyn Dodgers,
AK-19,Derek Jeter,New York Yankees,
AK-20,Mookie Betts,Los Angeles Dodgers,
AK-21,Nolan Arenado,St. Louis Cardinals,
AK-22,Francisco Lindor,New York Mets,
AK-23,Yordan Alvarez,Houston Astros,
AK-24,Pete Alonso,New York Mets,
AK-25,Freddie Freeman,Los Angeles Dodgers,
