card_number,name,team,designations
KZ-1,Randy Johnson,Arizona Diamondbacks,
KZ-2,Greg Maddux,Atlanta Braves,
KZ-3,Chris Sale,Atlanta Braves,
KZ-4,Roger Clemens,New York Yankees,
KZ-5,Pedro Martinez,Boston Red Sox,
KZ-6,Shota Imanaga,Chicago Cubs,
KZ-7,Tarik Skubal,Detroit Tigers,
KZ-8,Nolan Ryan,Houston Astros,
KZ-9,Justin Verlander,San Francisco Giants,
KZ-10,Clayton Kershaw,Los Angeles Dodgers,
KZ-11,Shohei Ohtani,Los Angeles Dodgers,
KZ-12,Yoshinobu Yamamoto,Los Angeles Dodgers,
KZ-13,Sandy Koufax,Los Angeles Dodgers,
KZ-14,Gerrit Cole,New York Yankees,
KZ-15,Paul Skenes,Pittsburgh Pirates,
KZ-16,Jackson Jobe,Detroit Tigers,RC
KZ-17,Kumar Rocker,Texas Rangers,RC
KZ-18,Blake Snell,Los Angeles Dodgers,
KZ-19,Satchel Paige,St. Louis Browns,
KZ-20,Spencer Strider,Atlanta Braves,
KZ-21,Max Scherzer,Toronto Blue Jays,
KZ-22,Jacob deGrom,Texas Rangers,
KZ-23,Yu Darvish,San Diego Padres,
KZ-24,Roki Sasaki,Los Angeles Dodgers,RC
KZ-25,Aaron Nola,Philadelphia Phillies,
