card_number,name,team,designations
DD-1,George Brett / Bobby Witt Jr.,Kansas City Royals / Kansas City Royals,
DD-2,Mookie Betts / Shohei Ohtani,Los Angeles Dodgers / Los Angeles Dodgers,
DD-3,Juan Soto / Francisco Lindor,New York Mets / New York Mets,
DD-4,Anthony Volpe / Aaron Judge,New York Yankees / New York Yankees,
DD-5,Francisco Lindor / Pete Alonso,New York Mets / New York Mets,RC
DD-6,Dylan Crews / James Wood,Washington Nationals / Washington Nationals,RC
DD-7,Seiya Suzuki / Shota Imanaga,Chicago Cubs / Chicago Cubs,
DD-8,Clayton Kershaw / Sandy Koufax,Los Angeles Dodgers / Los Angeles Dodgers,
DD-9,Fernando Tatis Jr. / Manny Machado,San Diego Padres / San Diego Padres,
DD-10,Corey Seager / Adrian Beltré,Texas Rangers / Texas Rangers,
DD-11,Carlos Correa / Royce Lewis,Minnesota Twins / Minnesota Twins,
DD-12,Mike Schmidt / Trea Turner,Philadelphia Phillies / Philadelphia Phillies,
DD-13,Mickey Mantle / Duke Snider,New York Yankees / Brooklyn Dodgers,
DD-14,Bo Bichette / Vladimir Guerrero Jr.,Toronto Blue Jays / Toronto Blue Jays,
DD-15,Shohei Ohtani / Roki Sasaki,Los Angeles Dodgers / Los Angeles Dodgers,RC
DD-16,Hank Aaron / Ronald Acuña Jr.,Atlanta Braves / Atlanta Braves,
DD-17,Austin Riley / Matt Olson,Atlanta Braves / Atlanta Braves,
DD-18,Jackson Chourio / Christian Yelich,Milwaukee Brewers / Milwaukee Brewers,
DD-19,Ken Griffey Jr. / Julio Rodríguez,Seattle Mariners / Seattle Mariners,
DD-20,Babe Ruth / Lou Gehrig,New York Yankees / New York Yankees,
