card_number,name,team,designations
88R-AB,Alex Bregman,Houston Astros,
88R-ABU,Alec Burleson,St. Louis Cardinals,RC
88R-AJ,Aaron Judge,New York Yankees,
88R-AM,Andrew McCutchen,Pittsburgh Pirates,
88R-AN,Aaron Nola,Philadelphia Phillies,
88R-AP,Albert Pujols,St. Louis Cardinals,
88R-ARU,Adley Rutschman,Baltimore Orioles,RC
88R-ARZ,Anthony Rizzo,New York Yankees,
88R-BB,Brett Baty,New York Mets,RC
88R-BW,Bobby Witt Jr.,Kansas City Royals,
88R-CB,Cody Bellinger,Chicago Cubs,
88R-CC,Carlos Correa,Minnesota Twins,
88R-CCA,Corbin Carroll,Arizona Diamondbacks,RC
88R-CK,Clayton Kershaw,Los Angeles Dodgers,
88R-CR,Cal Ripken Jr.,Baltimore Orioles,
88R-DJ,Derek Jeter,New York Yankees,
88R-DO,David Ortiz,Boston Red Sox,
88R-EJ,Eloy Jiménez,Chicago White Sox,
88R-FF,Freddie Freeman,Los Angeles Dodgers,
88R-GC,Gerrit Cole,New York Yankees,
88R-GH,Gunnar Henderson,Baltimore Orioles,RC
88R-GS,Giancarlo Stanton,New York Yankees,
88R-I,Ichiro,Miami Marlins,
88R-JJ,Josh Jung,Texas Rangers,RC
88R-JM,Joe Musgrove,San Diego Padres,
88R-JP,Jeremy Peña,Houston Astros,
88R-JR,José Ramírez,Cleveland Guardians,
88R-JV,Joey Votto,Cincinnati Reds,
88R-KG,Ken Griffey Jr.,Seattle Mariners,
88R-LP,Liover Peguero,Pittsburgh Pirates,RC
88R-MH,Michael Harris II,Atlanta Braves,RC
88R-MM,Manny Machado,San Diego Padres,
88R-MT,Mike Trout,Angels,
88R-NC,Nestor Cortes,New York Yankees,
88R-NG,Nolan Gorman,St. Louis Cardinals,RC
88R-OC,Oneil Cruz,Pittsburgh Pirates,
88R-OG,Óscar González,Cleveland Guardians,RC
88R-OP,Oswald Peraza,New York Yankees,RC
88R-PA,Pete Alonso,New York Mets,
88R-PG,Paul Goldschmidt,St. Louis Cardinals,
88R-RA,Ronald Acuña Jr.,Atlanta Braves,
88R-RD,Rafael Devers,Boston Red Sox,
88R-RG,Riley Greene,Detroit Tigers,RC
88R-SL,Shea Langeliers,Oakland Athletics,RC
88R-TC,Triston Casas,Boston Red Sox,RC
88R-TT,Trea Turner,Philadelphia Phillies,
88R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
88R-VGR,Vaughn Grissom,Atlanta Braves,RC
88R-YD,Yu Darvish,San Diego Padres,
