card_number,name,team,designations
88R-AB,Adrian Beltre,Texas Rangers,
88R-ABR,Alex Bregman,Houston Astros,
88R-AC,Aroldis Chapman,New York Yankees,
88R-AJ,Aaron Judge,New York Yankees,
88R-AK,Alex Kirilloff,Minnesota Twins,
88R-AN,Aaron Nola,Philadelphia Phillies,
88R-AP,Andy Pettitte,New York Yankees,
88R-APU,Albert Pujols,St. Louis Cardinals,
88R-AR,Alex Rodriguez,New York Yankees,
88R-ARU,Adley Rutschman,Baltimore Orioles,RC
88R-ARZ,Anthony Rizzo,New York Yankees,
88R-BB,Byron Buxton,Minnesota Twins,
88R-BBI,Bo Bichette,Toronto Blue Jays,
88R-BC,Brandon Crawford,San Francisco Giants,
88R-BH,Bryce Harper,Philadelphia Phillies,
88R-BL,Barry Larkin,Cincinnati Reds,
88R-BP,Buster Posey,San Francisco Giants,
88R-BW,Bobby Witt Jr.,Kansas City Royals,
88R-CB,Cody Bellinger,Los Angeles Dodgers,
88R-CBI,Craig Biggio,Houston Astros,
88R-CC,Carlos Correa,Minnesota Twins,
88R-CJ,Chipper Jones,Atlanta Braves,
88R-CM,Christopher Morel,Chicago Cubs,RC
88R-CR,Cal Ripken Jr.,Baltimore Orioles,
88R-CS,CC Sabathia,New York Yankees,
88R-CY,Christian Yelich,Milwaukee Brewers,
88R-DJ,Derek Jeter,New York Yankees,
88R-DO,David Ortiz,Boston Red Sox,
88R-DP,Dustin Pedroia,Boston Red Sox,
88R-EJ,Eloy Jiménez,Chicago White Sox,
88R-EM,Eddie Murray,Baltimore Orioles,
88R-FT,Fernando Tatis Jr.,San Diego Padres,
88R-FTH,Frank Thomas,Chicago White Sox,
88R-GC,Gerrit Cole,New York Yankees,
88R-GS,George Springer,Toronto Blue Jays,
88R-GST,Giancarlo Stanton,New York Yankees,
88R-GT,Gleyber Torres,New York Yankees,
88R-HG,Hunter Greene,Cincinnati Reds,
88R-IR,Ivan Rodriguez,Texas Rangers,
88R-JA,Jose Altuve,Houston Astros,
88R-JB,Jeff Bagwell,Houston Astros,
88R-JC,Jazz Chisholm Jr.,Miami Marlins,
88R-JI,Jonathan India,Cincinnati Reds,
88R-JM,J.D. Martinez,Boston Red Sox,
88R-JP,Jeremy Pena,Houston Astros,
88R-JRA,José Ramírez,Cleveland Guardians,
88R-JROD,Julio Rodriguez,Seattle Mariners,
88R-JS,John Smoltz,Atlanta Braves,
88R-JSO,Juan Soto,San Diego Padres,
88R-JV,Joey Votto,Cincinnati Reds,
88R-KB,Kris Bryant,Colorado Rockies,
88R-KG,Ken Griffey Jr.,Seattle Mariners,
88R-KP,Kirby Puckett,Minnesota Twins,
88R-LS,Luis Severino,New York Yankees,
88R-LW,Larry Walker,Colorado Rockies,
88R-MC,Miguel Cabrera,Detroit Tigers,
88R-MM,Manny Machado,San Diego Padres,
88R-MMC,Mark McGwire,Oakland Athletics,
88R-MP,Mike Piazza,New York Mets,
88R-MR,Mariano Rivera,New York Yankees,
88R-MRA,Manny Ramirez,Boston Red Sox,
88R-MT,Mike Trout,Angels,
88R-NA,Nolan Arenado,St. Louis Cardinals,
88R-NG,Nolan Gorman,St. Louis Cardinals,RC
88R-OC,Oneil Cruz,Pittsburgh Pirates,
88R-OS,Ozzie Smith,St. Louis Cardinals,
88R-PA,Pete Alonso,New York Mets,
88R-PG,Paul Goldschmidt,St. Louis Cardinals,
88R-RAJ,Ronald Acuña Jr.,Atlanta Braves,
88R-RD,Rafael Devers,Boston Red Sox,
88R-RG,Riley Greene,Detroit Tigers,RC
88R-RH,Rhys Hoskins,Philadelphia Phillies,
88R-RM,Ryan Mountcastle,Baltimore Orioles,
88R-RS,Ryne Sandberg,Chicago Cubs,
88R-SO,Shohei Ohtani,Angels,
88R-SS,Sammy Sosa,Chicago Cubs,
88R-TG,Tony Gwynn,San Diego Padres,
88R-TT,Trea Turner,Los Angeles Dodgers,
88R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
88R-WB,Wade Boggs,Boston Red Sox,
88R-WC,Willson Contreras,Chicago Cubs,
88R-WF,Wander Franco,Tampa Bay Rays,
88R-XB,Xander Bogaerts,Boston Red Sox,
88R-YA,Yordan Alvarez,Houston Astros,
88R-YM,Yadier Molina,St. Louis Cardinals,
