card_number,name,team,designations
PPAR-AB,Alex Bregman,Houston Astros,
PPAR-ABO,Alec Bohm,Philadelphia Phillies,
PPAR-AN,Aaron Nola,Philadelphia Phillies,
PPAR-AR,Anthony Rizzo,New York Yankees,
PPAR-BH,Bryce Harper,Philadelphia Phillies,
PPAR-ES,Eugenio Suárez,Seattle Mariners,
PPAR-FF,Freddie Freeman,Los Angeles Dodgers,
PPAR-JA,Jose Altuve,Houston Astros,
PPAR-JM,Joe Musgrove,San Diego Padres,
PPAR-JR,José Ramírez,Cleveland Guardians,
PPAR-JROD,Julio Rodríguez,Seattle Mariners,
PPAR-JS,Juan Soto,San Diego Padres,
PPAR-MM,Max Muncy,Los Angeles Dodgers,
PPAR-MMA,Manny Machado,San Diego Padres,
PPAR-MO,Matt Olson,Atlanta Braves,
PPAR-PA,Pete Alonso,New York Mets,
PPAR-RA,Ronald Acuña Jr.,Atlanta Braves,
PPAR-RHO,Rhys Hoskins,Philadelphia Phillies,
PPAR-TT,Trea Turner,Los Angeles Dodgers,
PPAR-YA,Yordan Alvarez,Houston Astros,
