card_number,name,team,designations
1,Aaron Judge,New York Yankees,
6,Dominic Smith,New York Mets,RC
7,Clint Frazier,New York Yankees,RC
10,Francisco Lindor,Cleveland Indians,
11,Aaron Nola,Philadelphia Phillies,
13,Jay Bruce,Cleveland Indians,
18,Rafael Devers,Boston Red Sox,RC
20,Chris Sale,Boston Red Sox,
21,Harrison Bader,St. Louis Cardinals,RC
25,Manny Machado,Baltimore Orioles,
30,Carlos Correa,Houston Astros,
33,Dexter Fowler,St. Louis Cardinals,
42,Cody Bellinger,Los Angeles Dodgers,
44,Trea Turner,Washington Nationals,
47,Hunter Pence,San Francisco Giants,
50,Anthony Rizzo,Chicago Cubs,
58,Ryan Zimmerman,Washington Nationals,
60,Starling Marte,Pittsburgh Pirates,
62,Austin Hays,Baltimore Orioles,RC
63,Amed Rosario,New York Mets,RC
68,Billy Hamilton,Cincinnati Reds,
81,Adam Wainwright,St. Louis Cardinals,
82,Justin Smoak,Toronto Blue Jays,
86,Eric Hosmer,Kansas City Royals,
88,Michael Conforto,New York Mets,
89,Yasiel Puig,Los Angeles Dodgers,
90,Miguel Cabrera,Detroit Tigers,
93,Jack Flaherty,St. Louis Cardinals,RC
95,Tyler Mahle,Cincinnati Reds,RC
100,Giancarlo Stanton,Miami Marlins,
102,Wil Myers,San Diego Padres,
105,Daniel Murphy,Washington Nationals,
115,Zack Granite,Minnesota Twins,RC
118,Ian Happ,Chicago Cubs,
124,Julio Urias,Los Angeles Dodgers,
125,Yoenis Cespedes,New York Mets,
127,Byron Buxton,Minnesota Twins,
130,Brian Dozier,Minnesota Twins,
138,Luiz Gohara,Atlanta Braves,RC
140,Mookie Betts,Boston Red Sox,
142,Adam Jones,Baltimore Orioles,
148,Richard Urena,Toronto Blue Jays,RC
150,Nolan Arenado,Colorado Rockies,
151,Ryan McMahon,Colorado Rockies,RC
157,Ichiro,Miami Marlins,
160,Masahiro Tanaka,New York Yankees,
166,Victor Robles,Washington Nationals,RC
167,Dansby Swanson,Atlanta Braves,
170,Christian Yelich,Miami Marlins,
172,Willson Contreras,Chicago Cubs,
177,Walker Buehler,Los Angeles Dodgers,RC
179,Brandon Woodruff,Milwaukee Brewers,RC
180,Ryan Braun,Milwaukee Brewers,
182,Alex Bregman,Houston Astros,
183,Matt Kemp,Atlanta Braves,
185,Chance Sisco,Baltimore Orioles,RC
190,Justin Upton,Angels,
