card_number,name,team,designations
HRC-1,Bryce Harper,Philadelphia Phillies,
HRC-2,Ronald Acuña Jr.,Atlanta Braves,
HRC-3,J.D. Martinez,Boston Red Sox,
HRC-4,Freddie Freeman,Atlanta Braves,
HRC-5,Mookie Betts,Boston Red Sox,
HRC-6,Nolan Arenado,Colorado Rockies,
HRC-7,Javier Baez,Chicago Cubs,
HRC-8,Kris Bryant,Chicago Cubs,
HRC-9,Anthony Rizzo,Chicago Cubs,
HRC-10,Francisco Lindor,Cleveland Indians,
HRC-11,Aaron Judge,New York Yankees,
HRC-12,Giancarlo Stanton,New York Yankees,
HRC-13,Vladimir Guerrero Jr.,Toronto Blue Jays,
HRC-14,George Springer,Houston Astros,
HRC-15,Juan Soto,Washington Nationals,
HRC-16,Joey Gallo,Texas Rangers,
HRC-17,Paul Goldschmidt,St. Louis Cardinals,
HRC-18,Manny Machado,San Diego Padres,
HRC-19,Fernando Tatis Jr.,San Diego Padres,
HRC-20,Josh Bell,Pittsburgh Pirates,
HRC-21,Pete Alonso,New York Mets,
HRC-22,Gleyber Torres,New York Yankees,
HRC-23,Christian Yelich,Milwaukee Brewers,
HRC-24,Mike Trout,Angels,
HRC-25,Cody Bellinger,Los Angeles Dodgers,
HRC-26,Alex Bregman,Houston Astros,
HRC-27,Yordan Alvarez,Houston Astros,
HRC-28,Max Kepler,Minnesota Twins,
HRC-29,Max Muncy,Los Angeles Dodgers,
HRC-30,Rhys Hoskins,Philadelphia Phillies,
