card_number,name,team,designations
DB-1,Willie Mays,New York Giants,
DB-2,Ernie Banks,Chicago Cubs,
DB-3,Ernie Banks,Chicago Cubs,
DB-4,Hank Aaron,Milwaukee Braves,
DB-5,Warren Spahn,Milwaukee Braves,
DB-6,Willie Mays,New York Giants,
DB-7,Frank Robinson,Cincinnati Reds,
DB-8,Orlando Cepeda,San Francisco Giants,
DB-9,Luis Aparicio,Chicago White Sox,
DB-10,Phil Rizzuto,New York Yankees,
DB-11,Larry Doby,Cleveland Indians,
DB-12,Eddie Mathews,Milwaukee Braves,
DB-13,Duke Snider,Brooklyn Dodgers,
DB-14,Ted Williams,Boston Red Sox,
DB-15,Stan Musial,St. Louis Cardinals,
DB-16,Jackie Robinson,Brooklyn Dodgers,
DB-17,Willie Mays,New York Giants,
DB-18,Monte Irvin,San Francisco Giants,
DB-19,Ralph Kiner,Pittsburgh Pirates,
DB-20,Hank Aaron,Milwaukee Braves,
DB-21,Pittsburgh Pirates,Pittsburgh Pirates,
DB-22,New York Yankees,New York Yankees,
DB-23,San Francisco Giants,San Francisco Giants,
DB-24,Los Angeles Dodgers,Los Angeles Dodgers,
DB-25,St. Louis Cardinals,St. Louis Cardinals,
DB-26,Minnesota Twins,Minnesota Twins,
DB-27,Baltimore Orioles,Baltimore Orioles,
DB-28,Cincinnati Reds,Cincinnati Reds,
DB-29,Detroit Tigers,Detroit Tigers,
DB-30,New York Mets,New York Mets,
DB-31,Bob Gibson,St. Louis Cardinals,
DB-32,Jim Palmer,Baltimore Orioles,
DB-33,Tom Seaver,New York Mets,
DB-34,Fergie Jenkins,Chicago Cubs,
DB-35,Catfish Hunter,Oakland Athletics,
DB-36,Steve Carlton,Philadelphia Phillies,
DB-37,Nolan Ryan,California Angels,
DB-38,Bert Blyleven,Minnesota Twins,
DB-39,Don Sutton,Los Angeles Dodgers,
DB-40,Phil Niekro,Atlanta Braves,
DB-41,Wade Boggs,Boston Red Sox,
DB-42,Don Mattingly,New York Yankees,
DB-43,Ryne Sandberg,Chicago Cubs,
DB-44,Cal Ripken Jr.,Baltimore Orioles,
DB-45,Darryl Strawberry,New York Mets,
DB-46,Eddie Murray,Baltimore Orioles,
DB-47,Dale Murphy,Atlanta Braves,
DB-48,George Brett,Kansas City Royals,
DB-49,Robin Yount,Milwaukee Brewers,
DB-50,Andre Dawson,Montréal Expos,
DB-51,Ken Griffey Jr.,Seattle Mariners,
DB-52,Frank Thomas,Chicago White Sox,
DB-53,Sammy Sosa,Chicago Cubs,
DB-54,Mark McGwire,Oakland Athletics,
DB-55,Jeff Bagwell,Houston Astros,
DB-56,Tony Gwynn,San Diego Padres,
DB-57,Roberto Alomar,Toronto Blue Jays,
DB-58,Barry Larkin,Cincinnati Reds,
DB-59,Chipper Jones,Atlanta Braves,
DB-60,Edgar Martinez,Seattle Mariners,
DB-61,Cal Ripken Jr.,Baltimore Orioles,
DB-62,Pedro Martinez,Boston Red Sox,
DB-63,Rickey Henderson,Oakland Athletics,
DB-64,Roger Clemens,Toronto Blue Jays,
DB-65,Sammy Sosa,Chicago Cubs,
DB-66,Ken Griffey Jr.,Seattle Mariners,
DB-67,Chipper Jones,Atlanta Braves,
DB-68,Jeff Bagwell,Houston Astros,
DB-69,Barry Larkin,Cincinnati Reds,
DB-70,Frank Thomas,Chicago White Sox,
DB-71,Pedro Martinez,Boston Red Sox,
DB-72,Randy Johnson,Arizona Diamondbacks,
DB-73,Andy Pettitte,New York Yankees,
DB-74,Roger Clemens,New York Yankees,
DB-75,Mike Mussina,New York Yankees,
DB-76,Mariano Rivera,New York Yankees,
DB-77,Tom Glavine,Atlanta Braves,
DB-78,John Smoltz,Atlanta Braves,
DB-79,CC Sabathia,Cleveland Indians,
DB-80,Roy Oswalt,Houston Astros,
DB-81,Boston Red Sox,Boston Red Sox,
DB-82,New York Yankees,New York Yankees,
DB-83,Chicago Cubs,Chicago Cubs,
DB-84,Houston Astros,Houston Astros,
DB-85,Los Angeles Dodgers,Los Angeles Dodgers,
DB-86,Cleveland Indians,Cleveland Indians,
DB-87,San Francisco Giants,San Francisco Giants,
DB-88,St. Louis Cardinals,St. Louis Cardinals,
DB-89,Texas Rangers,Texas Rangers,
DB-90,Kansas City Royals,Kansas City Royals,
DB-91,Miguel Cabrera,Detroit Tigers,
DB-92,Shohei Ohtani,Angels,
DB-93,Mike Trout,Angels,
DB-94,Kris Bryant,Chicago Cubs,
DB-95,Jacob DeGrom,New York Mets,
DB-96,Bryce Harper,Washington Nationals,
DB-97,Max Scherzer,Detroit Tigers,
DB-98,Felix Hernandez,Seattle Mariners,
DB-99,Mookie Betts,Boston Red Sox,
DB-100,Aaron Judge,New York Yankees,
